20,807174762,435456738,-56657460,7,-891647819776.00,96.2,4.156
20,807174763,435456724,-56657436,7,-891647819776.00,96.2,4.153
20,807174764,435456703,-56657410,7,-891647819776.00,96.2,4.153
20,807174765,435456702,-56657366,7,-891647819776.00,96.2,4.154
20,807174766,435456695,-56657361,7,-891647819776.00,96.2,4.155
20,807174767,435456676,-56657370,7,-891647819776.00,96.2,4.156
20,807174768,435456669,-56657367,7,-891647819776.00,96.2,4.156
20,807174769,435456658,-56657349,7,-891647819776.00,96.2,4.156
20,807174770,435456668,-56657302,7,-891647819776.00,96.2,4.155
20,807174771,435456669,-56657330,7,-891647819776.00,96.2,4.154
20,807174772,435456630,-56657361,7,-891647819776.00,96.2,4.155
20,807174773,435456581,-56657385,7,-891647819776.00,96.2,4.157
20,807174774,435456567,-56657390,7,-891647819776.00,96.2,4.154
20,807174775,435456513,-56657293,7,-891647819776.00,96.2,4.153
20,807174776,435456465,-56657284,7,-891647819776.00,96.2,4.156
20,807174777,435456436,-56657289,7,-891647819776.00,96.2,4.155
20,807174778,435456438,-56657307,7,-891647819776.00,96.2,4.154
20,807174779,435456412,-56657309,7,-891647819776.00,96.2,4.156
20,807174780,435456374,-56657292,7,-891647819776.00,96.2,4.157
20,807174781,435456351,-56657262,7,-891647819776.00,96.2,4.156
20,807174782,435456346,-56657219,7,-891647819776.00,96.2,4.155
20,807174783,435456325,-56657207,7,-891647819776.00,96.2,4.156
20,807174784,435456290,-56657180,7,-891647819776.00,96.2,4.151
20,807174785,435456261,-56657152,7,-891647819776.00,96.2,4.155
20,807174786,435456231,-56657137,7,-891647819776.00,96.2,4.156
20,807174787,435456273,-56657227,7,-891647819776.00,96.2,4.154
20,807174788,435456270,-56657199,7,-891647819776.00,96.2,4.157
20,807174789,435456243,-56657196,7,-891647819776.00,96.2,4.155
20,807174790,435456234,-56657187,7,-891647819776.00,96.2,4.159
20,807174791,435456226,-56657141,7,-891647819776.00,96.2,4.156
20,807174792,435456211,-56657100,7,-891647819776.00,96.2,4.159
20,807174793,435456192,-56657100,7,-891647819776.00,96.2,4.157
20,807174794,435456236,-56657055,7,-891647819776.00,96.2,4.155
20,807174795,435456254,-56657099,7,-891647819776.00,96.2,4.157
20,807174796,435456252,-56657087,7,-891647819776.00,96.2,4.156
20,807174797,435456241,-56657104,7,-891647819776.00,96.2,4.157
20,807174798,435456221,-56657118,7,-891647819776.00,96.2,4.157
20,807174799,435456205,-56657118,7,-891647819776.00,96.2,4.154
20,807174800,435456207,-56657104,7,-891647819776.00,96.2,4.159
20,807174801,435456211,-56657081,7,-891647819776.00,96.2,4.156
20,807174802,435456223,-56657039,7,-891647819776.00,96.2,4.157
20,807174803,435456227,-56657008,7,-891647819776.00,96.2,4.157
20,807174804,435456236,-56656977,7,-891647819776.00,96.2,4.155
20,807174805,435456244,-56656955,7,-891647819776.00,96.2,4.157
20,807174806,435456250,-56656949,7,-891647819776.00,96.2,4.156
20,807174807,435456250,-56656931,7,-891647819776.00,96.2,4.156
20,807174808,435456238,-56656918,7,-891647819776.00,96.2,4.156
20,807174809,435456237,-56656922,7,-891647819776.00,96.2,4.156
20,807174810,435456226,-56656899,7,-891647819776.00,96.2,4.156
20,807174811,435456215,-56656894,7,-891647819776.00,96.2,4.156
20,807174812,435456214,-56656879,7,-891647819776.00,96.2,4.156
20,807174813,435456200,-56656868,7,-891647819776.00,96.2,4.156
20,807174814,435456172,-56656865,7,-891647819776.00,96.2,4.156
20,807174815,435456154,-56656867,7,-891647819776.00,96.2,4.156
20,807174816,435456129,-56656875,7,-891647819776.00,96.2,4.156
20,807174817,435456114,-56656884,7,-891647819776.00,96.2,4.156
20,807174818,435456092,-56656888,7,-891647819776.00,96.2,4.156
