ID,UTC,LAT,LON,NSAT,WIND_DIR_LOWER,WIND_SPD_LOWER,WIND_DIR_UPPER,WIND_SPD_UPPER,STRUCT_ORIENT,PITCH_ANGLE,ROLL_ANGLE,BAT,VOLBAT
1,807182250,435638406,-56227191,5,339.0,0.800,335.0,0.500,46.0,4,11,97.2,4.157
1,807182251,435638403,-56227027,6,63.0,1.200,69.0,1.300,39.9,-1,0,97.2,4.157
1,807182252,435638378,-56227124,6,78.0,1.400,80.0,1.100,42.2,-1,8,97.2,4.157
1,807182253,435638466,-56226954,5,18.0,1.000,54.0,0.800,49.9,0,8,97.2,4.157
1,807182254,435638438,-56226888,5,354.0,1.000,54.0,0.700,59.1,3,8,97.2,4.157
1,807182255,435638516,-56226734,6,318.0,1.000,54.0,0.700,67.0,6,7,97.2,4.157
1,807182256,435638592,-56226546,5,342.0,0.800,54.0,0.700,68.8,-1,6,97.2,4.157
1,807182257,435638565,-56226515,5,352.0,1.100,54.0,0.900,78.6,8,8,97.2,4.160
1,807182258,435638415,-56226589,3,1.0,1.000,54.0,0.800,74.1,0,8,97.2,4.160
1,807182259,435638384,-56226609,5,354.0,1.100,54.0,0.800,72.7,1,13,97.2,4.160
1,807182260,435638356,-56226609,5,326.0,1.100,54.0,0.900,70.6,1,5,97.2,4.160
1,807182261,435638355,-56226344,5,354.0,1.100,54.0,0.900,71.1,2,5,97.2,4.160
1,807182262,435638340,-56226382,5,21.0,1.000,54.0,0.800,69.1,-4,13,97.2,4.160
1,807182263,435638331,-56226427,6,348.0,1.100,54.0,0.700,82.2,1,5,97.2,4.160
1,807182264,435638349,-56226509,6,320.0,1.200,304.0,1.200,88.4,0,6,97.2,4.160
1,807182265,435638380,-56226506,6,305.0,1.300,281.0,1.100,90.8,2,12,97.2,4.160
1,807182266,435638414,-56226612,6,308.0,1.000,294.0,1.200,91.0,1,0,97.2,4.160
1,807182267,435638433,-56226645,6,318.0,1.100,311.0,0.900,89.1,5,6,97.2,4.160
1,807182268,435638465,-56226736,6,336.0,1.400,342.0,1.000,77.9,0,6,97.2,4.160
1,807182269,435638458,-56226730,5,22.0,1.000,21.0,0.600,69.7,4,6,97.2,4.160
1,807182270,435638316,-56226663,5,331.0,1.200,21.0,0.900,53.3,-7,2,97.2,4.160
1,807182271,435638214,-56227115,5,328.0,1.200,21.0,0.900,53.1,2,11,97.2,4.160
1,807182272,435638359,-56227234,5,336.0,1.600,344.0,1.200,49.2,1,2,97.2,4.160
1,807182273,435638297,-56227204,6,7.0,1.000,14.0,0.900,49.5,2,15,97.2,4.160
1,807182274,435638259,-56227335,4,11.0,1.000,14.0,0.900,57.6,3,2,97.2,4.160
1,807182275,435638105,-56227762,6,12.0,1.400,17.0,1.000,64.6,1,9,97.2,4.160
1,807182276,435638151,-56227744,6,335.0,1.700,311.0,1.700,71.3,-3,11,97.2,4.160
1,807182277,435638150,-56227883,5,289.0,1.500,272.0,1.400,90.4,4,11,97.2,4.160
1,807182278,435638121,-56228104,5,307.0,1.600,310.0,1.300,99.8,5,3,97.2,4.160
1,807182279,435638261,-56228138,5,nan,nan,nan,nan,99.2,-1,9,97.2,4.160
1,807182280,435638270,-56228164,5,312.0,1.500,307.0,1.500,105.3,5,2,97.2,4.160
1,807182281,435638216,-56228209,5,312.0,1.100,319.0,1.100,95.2,-3,3,97.2,4.160
1,807182282,435638245,-56228321,5,342.0,1.000,323.0,1.200,84.4,-4,8,97.2,4.160
1,807182283,435638236,-56228396,0,324.0,1.400,303.0,1.300,76.2,0,10,97.2,4.160
1,807182284,435638345,-56228567,5,315.0,1.500,316.0,1.300,72.3,7,7,97.2,4.160
1,807182285,435638080,-56228097,5,345.0,1.100,359.0,0.800,59.5,-3,5,97.2,4.160
1,807182286,435638233,-56228229,6,10.0,1.200,13.0,1.000,56.6,-1,8,97.2,4.160
1,807182287,435638233,-56228273,6,332.0,1.300,327.0,0.800,60.9,4,8,97.2,4.160
1,807182288,435638329,-56228299,5,339.0,1.100,327.0,0.600,68.6,0,6,97.2,4.160
1,807182289,435638425,-56228142,3,345.0,1.300,345.0,1.200,84.4,-2,0,97.2,4.160
1,807182290,435638422,-56228258,6,311.0,1.300,288.0,1.400,99.8,1,13,97.2,4.160
1,807182291,435638466,-56228305,6,276.0,1.600,264.0,1.400,114.3,1,4,97.2,4.160
1,807182292,435638495,-56228200,5,255.0,1.700,243.0,1.600,117.7,-3,11,97.2,4.160
1,807182293,435638523,-56228124,6,288.0,1.300,265.0,1.500,129.2,7,7,97.2,4.160
1,807182294,435638597,-56228117,5,285.0,2.000,279.0,1.400,120.8,-1,4,97.2,4.160
1,807182295,435638561,-56228027,5,291.0,1.700,287.0,1.400,119.1,3,7,97.2,4.160
1,807182296,435638463,-56228113,5,274.0,1.600,251.0,1.400,109.3,-4,11,97.2,4.160
1,807182297,435638514,-56228246,5,280.0,1.500,269.0,1.300,116.8,2,4,97.2,4.160
1,807182298,435638398,-56228336,5,278.0,1.400,nan,nan,114.7,0,10,97.2,4.160
1,807182299,435638424,-56228286,4,288.0,2.000,261.0,1.100,108.6,-11,2,97.2,4.160
1,807182300,435638436,-56228251,5,286.0,1.700,272.0,1.900,102.2,3,9,97.2,4.160
1,807182301,435638661,-56228522,5,309.0,1.100,273.0,1.100,95.4,-3,6,97.2,4.160
1,807182302,435638593,-56228740,4,323.0,1.400,317.0,1.100,99.0,-1,8,97.2,4.165
1,807182303,435638398,-56228237,5,311.0,1.600,297.0,1.200,102.4,0,5,97.2,4.165
1,807182304,435638435,-56228193,5,303.0,1.200,307.0,0.900,107.5,2,9,97.2,4.165
1,807182305,435638418,-56228466,5,303.0,1.400,295.0,1.000,106.8,-1,7,97.2,4.165
1,807182306,435638493,-56228418,4,272.0,1.700,282.0,1.600,112.0,0,11,97.2,4.165
1,807182307,435638523,-56228412,4,282.0,1.300,252.0,1.500,115.7,6,0,97.2,4.165
1,807182308,435638598,-56228511,4,312.0,1.100,276.0,1.000,108.4,0,8,97.2,4.165
1,807182309,435638633,-56228487,5,nan,nan,296.0,0.900,107.1,1,9,97.2,4.165
1,807182310,435638606,-56228467,6,318.0,0.900,296.0,0.900,107.5,-3,2,97.2,4.165
1,807182311,435638548,-56228334,5,304.0,1.400,282.0,1.800,111.9,1,3,97.2,4.165
1,807182312,435638564,-56228143,5,285.0,1.500,263.0,1.400,110.6,-3,7,97.2,4.165
1,807182313,435638531,-56228249,5,281.0,1.100,269.0,1.200,114.1,-3,5,97.2,4.165
1,807182314,435638562,-56228266,5,297.0,1.100,285.0,1.000,115.8,-2,8,97.2,4.165
1,807182315,435638532,-56228163,4,289.0,1.200,276.0,1.300,116.5,0,5,97.2,4.165
1,807182316,435638635,-56228097,6,268.0,1.600,240.0,1.300,114.4,5,6,97.2,4.165
1,807182317,435638600,-56227931,6,302.0,1.100,297.0,0.700,104.7,0,4,97.2,4.165
1,807182318,435638492,-56227853,6,324.0,0.900,297.0,0.900,98.1,-1,5,97.2,4.165
1,807182319,435638428,-56227608,5,306.0,1.400,294.0,1.200,97.7,2,6,97.2,4.165
1,807182320,435638318,-56227654,4,316.0,1.500,294.0,1.300,94.0,0,8,97.2,4.165
1,807182321,435638316,-56227652,4,317.0,1.400,311.0,0.800,91.2,4,2,97.2,4.165
1,807182322,435638341,-56227691,5,314.0,1.200,303.0,1.000,82.3,-5,7,97.2,4.165
1,807182323,435638351,-56227778,6,308.0,1.400,282.0,1.200,87.2,3,13,97.2,4.165
1,807182324,435638362,-56227903,6,305.0,1.400,292.0,0.800,87.4,2,7,97.2,4.165
1,807182325,435638328,-56227925,6,322.0,0.800,292.0,0.800,88.3,0,1,97.2,4.165
1,807182326,435638336,-56227974,6,323.0,1.000,288.0,1.300,87.9,0,14,97.2,4.165
1,807182327,435638366,-56228008,6,300.0,2.100,nan,nan,90.9,-2,2,97.2,4.165
1,807182328,435638383,-56228041,6,305.0,1.600,287.0,1.700,92.6,4,6,97.2,4.165
1,807182329,435638385,-56228039,6,330.0,1.200,308.0,1.200,82.2,0,15,97.2,4.165
1,807182330,435638378,-56228125,6,347.0,1.100,312.0,1.200,85.1,6,2,97.2,4.165
1,807182331,435638351,-56228097,5,324.0,1.200,342.0,0.900,72.0,-7,8,97.2,4.165
1,807182332,435638315,-56228141,5,321.0,1.200,303.0,1.100,81.4,4,3,97.2,4.165
1,807182333,435638389,-56228182,3,298.0,1.400,277.0,1.000,78.0,-2,4,97.2,4.165
1,807182334,435638374,-56228253,5,305.0,1.700,277.0,1.400,80.0,3,2,97.2,4.165
1,807182335,435638323,-56228421,5,323.0,1.100,306.0,1.500,78.3,2,11,97.2,4.165
1,807182336,435638265,-56228639,6,11.0,1.200,13.0,1.000,83.3,1,3,97.2,4.165
1,807182337,435638298,-56228701,6,333.0,1.200,9.0,0.900,81.9,-5,11,97.2,4.165
1,807182338,435638347,-56228810,6,282.0,1.500,285.0,1.500,91.2,-1,7,97.2,4.165
1,807182339,435638361,-56228687,4,281.0,0.800,263.0,0.800,105.6,6,7,97.2,4.165
1,807182340,435638350,-56228767,6,314.0,1.300,302.0,1.100,104.4,0,6,97.2,4.165
1,807182341,435638329,-56228832,6,292.0,1.200,297.0,1.200,105.4,3,10,97.2,4.165
1,807182342,435638392,-56228662,6,nan,nan,278.0,0.800,106.4,4,4,97.2,4.165
1,807182343,435638425,-56228631,6,289.0,0.700,250.0,1.100,102.6,-4,7,97.2,4.165
1,807182344,435638429,-56228564,6,296.0,1.000,282.0,1.200,108.6,0,4,97.2,4.165
1,807182345,435638409,-56228495,6,292.0,0.800,291.0,0.800,118.4,1,1,97.2,4.165
1,807182346,435638411,-56228328,6,292.0,0.500,291.0,0.600,124.9,0,11,97.2,4.165
1,807182347,435638375,-56228303,5,284.0,1.000,256.0,1.100,132.9,2,11,97.2,4.162
1,807182348,435638446,-56228262,5,281.0,0.800,257.0,1.300,132.5,-1,8,97.2,4.162
1,807182349,435638527,-56228242,4,281.0,0.600,240.0,0.600,134.6,2,8,97.2,4.162
1,807182350,435638483,-56228517,6,281.0,0.000,240.0,0.000,144.8,1,12,97.2,4.162
1,807182351,435638489,-56228400,6,281.0,0.800,240.0,0.800,159.4,0,2,97.2,4.162
1,807182352,435638505,-56228519,4,281.0,0.000,240.0,0.700,177.8,6,16,97.2,4.162
1,807182353,435638617,-56228411,4,281.0,0.600,240.0,0.800,179.1,0,7,97.2,4.162
1,807182354,435638698,-56228484,4,281.0,0.000,240.0,0.000,195.4,3,3,97.2,4.162
1,807182355,435638602,-56228558,5,281.0,0.000,240.0,0.000,206.5,1,5,97.2,4.162
1,807182356,435638618,-56228512,6,281.0,0.500,nan,nan,216.4,5,12,97.2,4.162
1,807182357,435638634,-56228462,6,281.0,0.500,240.0,0.800,219.3,0,7,97.2,4.162
1,807182358,435638605,-56228411,6,281.0,0.500,240.0,0.000,222.5,0,9,97.2,4.162
1,807182359,435638534,-56228456,6,281.0,0.000,240.0,0.500,227.1,4,8,97.2,4.162
1,807182360,435638412,-56228540,6,281.0,0.600,240.0,0.700,230.6,5,6,97.2,4.162
1,807182361,435638512,-56228571,6,281.0,0.500,240.0,0.600,233.0,7,3,97.2,4.162
1,807182362,435638560,-56228589,6,281.0,0.500,240.0,0.500,219.5,-7,7,97.2,4.162
1,807182363,435638662,-56228594,6,281.0,0.000,240.0,0.500,229.3,8,12,97.2,4.162
1,807182364,435638641,-56228678,6,281.0,0.700,240.0,0.700,226.4,3,6,97.2,4.162
1,807182365,435638671,-56228908,6,281.0,0.600,240.0,0.800,229.2,2,9,97.2,4.162
1,807182366,435638675,-56229076,6,281.0,0.500,240.0,0.700,229.9,1,7,97.2,4.162
1,807182367,435638580,-56228926,6,281.0,0.600,240.0,0.600,227.2,1,8,97.2,4.162
1,807182368,435638535,-56228721,6,281.0,0.500,240.0,0.800,226.3,6,9,97.2,4.162
1,807182369,435638416,-56228729,6,281.0,0.000,240.0,0.000,218.6,1,9,97.2,4.162
1,807182370,435638358,-56228487,6,281.0,0.700,240.0,0.500,218.0,2,16,97.2,4.162
1,807182371,435638223,-56228445,5,281.0,0.600,240.0,0.600,218.8,-3,0,97.2,4.162
1,807182372,435638150,-56228451,5,281.0,0.000,240.0,0.800,223.0,6,9,97.2,4.162
1,807182373,435638166,-56228555,6,281.0,0.500,240.0,0.500,213.7,0,6,97.2,4.162
1,807182374,435638135,-56228551,6,nan,nan,240.0,0.000,213.5,2,8,97.2,4.162
1,807182375,435638145,-56228812,5,281.0,0.000,240.0,0.700,211.5,0,10,97.2,4.162
1,807182376,435638138,-56228723,5,281.0,0.700,203.0,1.000,209.7,0,3,97.2,4.162
1,807182377,435638182,-56228670,5,281.0,0.700,203.0,0.800,205.3,7,18,97.2,4.162
1,807182378,435638150,-56228745,5,281.0,0.700,218.0,1.000,187.9,2,4,97.2,4.162
1,807182379,435638074,-56228848,4,281.0,0.800,219.0,1.000,167.9,1,10,97.2,4.162
1,807182380,435638133,-56228984,5,224.0,1.000,208.0,1.300,145.5,1,7,97.2,4.162
1,807182381,435638184,-56229287,6,248.0,0.700,212.0,0.800,122.9,7,7,97.2,4.162
1,807182382,435638070,-56229231,6,274.0,1.200,212.0,0.800,91.1,-2,2,97.2,4.162
1,807182383,435638090,-56229156,5,336.0,0.800,212.0,0.800,72.2,2,10,97.2,4.162
1,807182384,435638178,-56229229,6,349.0,1.100,343.0,1.100,57.4,-9,5,97.2,4.162
1,807182385,435638248,-56229118,6,344.0,1.200,nan,nan,62.4,2,5,97.2,4.162
1,807182386,435638112,-56229273,5,6.0,0.700,330.0,0.500,66.9,4,4,97.2,4.162
1,807182387,435638221,-56229282,4,344.0,1.100,330.0,0.600,70.5,-5,5,97.2,4.162
1,807182388,435638268,-56229360,5,326.0,1.500,309.0,1.100,87.3,3,6,97.2,4.162
1,807182389,435638073,-56229471,5,317.0,1.300,294.0,1.000,85.2,2,6,97.2,4.162
1,807182390,435638156,-56229245,5,322.0,0.900,303.0,1.000,81.8,3,7,97.2,4.162
1,807182391,435638160,-56229017,5,322.0,0.800,303.0,0.500,77.4,-5,5,97.2,4.161
1,807182392,435638135,-56228766,6,322.0,0.800,303.0,0.800,93.3,5,5,97.2,4.161
1,807182393,435638096,-56228666,6,6.0,1.300,340.0,1.100,96.7,-1,11,97.2,4.161
1,807182394,435638085,-56228513,6,7.0,1.200,2.0,1.100,105.5,-7,3,97.2,4.161
1,807182395,435638097,-56228464,6,283.0,1.600,277.0,1.100,114.8,1,3,97.2,4.161
1,807182396,435638082,-56228403,6,283.0,1.500,250.0,1.700,115.8,6,6,97.2,4.161
1,807182397,435638079,-56228452,5,294.0,1.400,277.0,1.600,103.7,1,9,97.2,4.161
1,807182398,435638042,-56228465,4,329.0,1.100,303.0,0.800,102.0,0,4,97.2,4.161
1,807182399,435637957,-56228539,5,334.0,1.300,349.0,1.300,104.2,0,11,97.2,4.161
1,807182400,435638012,-56228552,6,304.0,1.400,305.0,1.200,104.1,-3,3,97.2,4.161
1,807182401,435638023,-56228422,6,302.0,1.300,281.0,1.300,111.0,6,4,97.2,4.161
1,807182402,435637954,-56228505,4,321.0,1.000,320.0,0.700,110.8,-1,7,97.2,4.161
1,807182403,435637948,-56228555,4,300.0,1.900,289.0,1.100,119.4,4,5,97.2,4.161
1,807182404,435637929,-56228657,6,297.0,1.700,279.0,1.800,119.2,5,8,97.2,4.161
1,807182405,435637977,-56228587,5,307.0,1.800,300.0,1.500,108.8,-1,7,97.2,4.161
1,807182406,435637853,-56228521,5,317.0,1.400,309.0,1.300,101.4,5,9,97.2,4.161
1,807182407,435638037,-56228484,6,nan,nan,313.0,1.000,86.9,-2,2,97.2,4.161
1,807182408,435638108,-56228599,5,333.0,1.100,328.0,1.000,79.7,0,6,97.2,4.161
1,807182409,435638059,-56228727,3,334.0,1.500,350.0,1.100,70.9,1,6,97.2,4.161
1,807182410,435638205,-56228704,5,355.0,1.200,346.0,1.500,67.1,-5,3,97.2,4.161
1,807182411,435638105,-56228474,5,353.0,1.400,336.0,1.200,66.4,0,12,97.2,4.161
1,807182412,435638125,-56228532,6,334.0,1.400,332.0,1.200,69.0,5,6,97.2,4.161
1,807182413,435638192,-56228416,6,330.0,1.700,332.0,1.200,62.6,0,4,97.2,4.161
1,807182414,435638208,-56228293,6,343.0,1.300,340.0,0.800,58.6,2,8,97.2,4.161
1,807182415,435638194,-56228239,6,8.0,0.800,nan,nan,57.3,0,13,97.2,4.161
1,807182416,435638185,-56228257,6,28.0,1.800,340.0,0.800,76.9,0,0,97.2,4.161
1,807182417,435638174,-56228195,6,5.0,1.400,7.0,1.200,89.8,-4,11,97.2,4.161
1,807182418,435638117,-56228168,5,326.0,1.600,315.0,1.400,109.1,2,6,97.2,4.161
1,807182419,435638132,-56228064,5,290.0,1.100,292.0,1.200,121.8,5,15,97.2,4.161
1,807182420,435638213,-56228169,5,271.0,1.700,254.0,1.300,121.3,-4,3,97.2,4.161
1,807182421,435638197,-56227903,5,274.0,1.900,252.0,1.900,125.4,9,7,97.2,4.161
1,807182422,435638288,-56228046,6,291.0,1.400,274.0,1.300,106.2,0,9,97.2,4.161
1,807182423,435638413,-56228080,6,297.0,1.800,281.0,1.700,86.4,1,9,97.2,4.161
1,807182424,435638502,-56227963,5,330.0,1.100,304.0,1.300,63.3,7,8,97.2,4.161
1,807182425,435638388,-56227883,4,6.0,1.300,358.0,1.000,30.6,-3,5,97.2,4.161
1,807182426,435638340,-56227650,6,48.0,1.400,60.0,1.200,18.0,-1,6,97.2,4.161
1,807182427,435638481,-56227743,6,26.0,1.400,26.0,1.100,15.2,1,6,97.2,4.161
1,807182428,435638498,-56227670,6,25.0,2.000,22.0,1.600,21.8,6,6,97.2,4.161
1,807182429,435638527,-56227639,6,14.0,1.500,8.0,1.500,22.3,38,8,97.2,4.161
1,807182430,435638549,-56227630,6,29.0,1.500,44.0,1.300,41.1,3,2,97.2,4.161
1,807182431,435638510,-56227933,5,8.0,1.300,356.0,1.200,50.8,0,9,97.2,4.161
1,807182432,435638456,-56228153,6,345.0,1.300,357.0,1.300,63.0,-3,10,97.2,4.161
1,807182433,435638460,-56228064,6,359.0,1.100,13.0,0.900,82.9,7,8,97.2,4.161
1,807182434,435638577,-56227962,5,323.0,1.300,314.0,1.200,88.6,0,10,97.2,4.161
1,807182435,435638584,-56227864,5,313.0,1.700,299.0,1.200,92.9,0,5,97.2,4.161
1,807182436,435638683,-56227826,5,331.0,1.700,317.0,1.400,92.4,4,10,97.2,4.162
1,807182437,435638859,-56227622,4,327.0,1.500,317.0,1.200,82.5,0,0,97.2,4.162
1,807182438,435638935,-56227428,5,337.0,1.400,335.0,1.300,71.4,0,7,97.2,4.162
1,807182439,435638975,-56227569,5,nan,nan,336.0,1.000,58.7,3,6,97.2,4.162
1,807182440,435638959,-56227368,6,340.0,1.300,33.0,1.000,43.5,4,11,97.2,4.162
1,807182441,435638947,-56227429,6,35.0,1.200,32.0,1.400,35.2,0,6,97.2,4.162
1,807182442,435638912,-56227494,6,37.0,1.500,29.0,1.000,34.4,5,9,97.2,4.162
1,807182443,435638890,-56227518,6,22.0,1.500,32.0,1.300,29.5,1,9,97.2,4.162
1,807182444,435638875,-56227534,6,32.0,1.700,nan,nan,27.4,-2,9,97.2,4.162
1,807182445,435638861,-56227549,6,37.0,1.900,40.0,1.400,40.4,4,10,97.2,4.162
1,807182446,435638843,-56227568,6,8.0,1.500,19.0,1.100,47.5,0,4,97.2,4.162
1,807182447,435638825,-56227646,6,5.0,1.500,358.0,1.000,55.1,1,6,97.2,4.162
1,807182448,435638795,-56227685,6,346.0,1.800,340.0,1.700,57.9,8,14,97.2,4.162
1,807182449,435638761,-56227665,6,15.0,1.400,358.0,1.200,55.6,2,4,97.2,4.162
1,807182450,435638702,-56227696,6,21.0,1.300,18.0,0.900,61.0,5,8,97.2,4.162
1,807182451,435638636,-56227607,6,4.0,1.500,7.0,1.300,64.9,4,7,97.2,4.162
1,807182452,435638544,-56227666,5,348.0,1.300,352.0,1.100,56.7,-4,11,97.2,4.162
1,807182453,435638490,-56227732,4,334.0,1.500,332.0,1.500,70.1,10,8,97.2,4.162
1,807182454,435638572,-56227738,6,356.0,1.300,334.0,1.000,63.5,2,2,97.2,4.162
1,807182455,435638567,-56227773,6,10.0,1.500,11.0,1.300,53.7,-4,9,97.2,4.162
1,807182456,435638568,-56227716,6,5.0,1.500,4.0,1.300,57.8,2,9,97.2,4.162
1,807182457,435638591,-56227769,6,4.0,1.700,2.0,1.400,57.0,0,4,97.2,4.162
1,807182458,435638635,-56227798,6,8.0,1.400,0.0,1.100,56.0,2,8,97.2,4.162
1,807182459,435638588,-56227836,6,12.0,1.300,5.0,0.900,55.0,4,1,97.2,4.162
1,807182460,435638608,-56227828,6,23.0,1.600,13.0,1.000,50.8,5,8,97.2,4.162
1,807182461,435638567,-56227898,6,15.0,1.800,21.0,1.500,42.8,0,0,97.2,4.162
1,807182462,435638573,-56227914,6,6.0,1.700,7.0,1.500,40.3,3,7,97.2,4.162
1,807182463,435638553,-56227919,6,25.0,1.400,23.0,1.200,37.4,1,6,97.2,4.162
1,807182464,435638520,-56227924,6,16.0,1.400,23.0,0.900,40.8,1,3,97.2,4.162
1,807182465,435638508,-56227937,6,355.0,1.300,352.0,1.100,41.0,4,6,97.2,4.162
1,807182466,435638511,-56227963,6,8.0,1.300,8.0,1.000,31.9,-3,3,97.2,4.162
1,807182467,435638498,-56227988,6,23.0,1.400,28.0,1.200,32.5,6,7,97.2,4.162
1,807182468,435638490,-56227999,6,40.0,1.500,42.0,1.200,22.9,1,7,97.2,4.162
1,807182469,435638477,-56228000,6,38.0,1.500,41.0,1.400,26.2,2,6,97.2,4.162
1,807182470,435638463,-56228012,6,30.0,1.300,30.0,1.100,33.7,6,12,97.2,4.162
1,807182471,435638440,-56228003,6,10.0,0.900,18.0,0.800,29.9,0,6,97.2,4.162
1,807182472,435638432,-56228014,6,nan,nan,8.0,1.000,29.5,0,0,97.2,4.162
1,807182473,435638456,-56228042,5,11.0,1.100,nan,nan,33.3,3,8,97.2,4.162
1,807182474,435638462,-56228085,5,8.0,1.300,5.0,1.200,33.3,1,12,97.2,4.162
1,807182475,435638486,-56228057,6,1.0,1.100,9.0,0.900,37.6,2,4,97.2,4.162
1,807182476,435638418,-56228051,5,349.0,1.100,343.0,1.100,41.6,5,7,97.2,4.162
1,807182477,435638372,-56228091,5,11.0,1.000,4.0,0.700,45.7,4,7,97.2,4.162
1,807182478,435638354,-56228055,6,23.0,1.000,4.0,0.800,44.3,1,5,97.2,4.162
1,807182479,435638311,-56228145,4,13.0,1.400,16.0,1.000,41.1,2,6,97.2,4.162
1,807182480,435638445,-56228030,6,4.0,0.800,2.0,0.700,38.9,2,5,97.2,4.162
1,807182481,435638436,-56227820,6,7.0,1.200,348.0,1.100,38.5,1,4,97.2,4.161
1,807182482,435638372,-56227793,6,348.0,1.000,351.0,0.800,32.5,3,9,97.2,4.161
1,807182483,435638388,-56227930,6,1.0,1.000,351.0,0.700,27.1,7,11,97.2,4.161
1,807182484,435638371,-56227954,6,64.0,1.100,67.0,1.000,15.9,0,3,97.2,4.161
1,807182485,435638387,-56227923,6,59.0,1.100,58.0,1.000,10.9,2,17,97.2,4.161
1,807182486,435638368,-56227928,4,30.0,1.300,30.0,1.000,17.7,4,8,97.2,4.161
1,807182487,435638382,-56227921,5,2.0,1.100,28.0,0.700,29.4,6,2,97.2,4.161
1,807182488,435638411,-56227943,5,1.0,1.100,28.0,0.800,39.9,9,10,97.2,4.161
1,807182489,435638394,-56227961,6,55.0,1.200,60.0,1.100,42.9,1,10,97.2,4.161
1,807182490,435638383,-56227951,5,38.0,1.300,39.0,1.000,57.4,1,-4,97.2,4.161
1,807182491,435638364,-56227995,4,349.0,0.900,7.0,0.900,65.2,2,9,97.2,4.161
1,807182492,435638404,-56227999,5,322.0,1.100,306.0,0.900,70.2,5,0,97.2,4.161
1,807182493,435638502,-56227931,5,329.0,1.500,314.0,1.400,66.3,2,7,97.2,4.161
1,807182494,435638439,-56227945,6,338.0,1.300,331.0,1.200,59.4,2,2,97.2,4.161
1,807182495,435638441,-56227935,6,1.0,1.100,350.0,1.000,54.0,9,9,97.2,4.161
1,807182496,435638450,-56227914,6,29.0,1.100,40.0,1.000,37.2,-4,1,97.2,4.161
1,807182497,435638253,-56228025,5,14.0,1.100,40.0,0.800,26.1,0,5,97.2,4.161
1,807182498,435638161,-56228013,5,9.0,1.300,40.0,0.900,22.6,4,10,97.2,4.161
1,807182499,435638098,-56228135,4,36.0,1.500,32.0,1.400,14.1,5,0,97.2,4.161
1,807182500,435638108,-56228089,5,55.0,1.700,63.0,1.200,3.1,1,2,97.2,4.161
1,807182501,435638121,-56228142,5,71.0,1.700,68.0,1.300,2.0,2,10,97.2,4.161
1,807182502,435638170,-56228234,4,37.0,1.400,33.0,1.100,1.9,-2,-2,97.2,4.161
1,807182503,435638233,-56228308,4,35.0,1.400,30.0,1.200,11.1,6,7,97.2,4.161
1,807182504,435638331,-56228324,5,34.0,1.400,40.0,1.300,13.7,3,8,97.2,4.161
1,807182505,435638227,-56228409,5,nan,nan,16.0,1.200,19.0,0,4,97.2,4.161
1,807182506,435638214,-56228358,5,19.0,1.500,nan,nan,30.7,5,12,97.2,4.161
1,807182507,435638253,-56228054,4,30.0,1.300,31.0,1.100,34.4,-1,3,97.2,4.161
1,807182508,435638177,-56228036,6,19.0,1.400,20.0,1.200,41.4,1,7,97.2,4.161
1,807182509,435638195,-56228024,6,6.0,1.100,13.0,0.800,46.7,5,7,97.2,4.161
1,807182510,435638134,-56228045,6,6.0,0.900,13.0,0.700,44.3,2,0,97.2,4.161
1,807182511,435638157,-56227987,6,6.0,1.400,358.0,1.300,38.3,0,12,97.2,4.161
1,807182512,435638152,-56227980,6,5.0,1.300,5.0,0.900,41.5,1,0,97.2,4.161
1,807182513,435638174,-56228030,6,2.0,1.400,349.0,1.300,36.9,3,8,97.2,4.161
1,807182514,435638209,-56227984,6,5.0,1.300,350.0,1.000,26.5,3,6,97.2,4.161
1,807182515,435638217,-56227948,6,26.0,1.100,23.0,0.900,12.9,0,3,97.2,4.161
1,807182516,435638201,-56228082,6,31.0,1.200,30.0,1.100,6.3,3,7,97.2,4.161
1,807182517,435638272,-56228198,6,39.0,1.900,45.0,1.500,7.7,2,14,97.2,4.161
1,807182518,435638255,-56228154,6,78.0,1.200,78.0,0.800,7.4,-5,3,97.2,4.161
1,807182519,435638196,-56228139,5,37.0,1.500,34.0,1.400,25.0,5,2,97.2,4.161
1,807182520,435638120,-56228503,5,13.0,1.400,14.0,1.200,28.1,2,10,97.2,4.161
1,807182521,435638047,-56228516,3,3.0,1.600,351.0,1.400,37.3,1,8,97.2,4.161
1,807182522,435637988,-56228561,5,6.0,1.300,349.0,1.000,48.1,3,3,97.2,4.161
1,807182523,435638086,-56228737,5,351.0,1.500,351.0,1.200,54.1,-1,8,97.2,4.161
1,807182524,435638028,-56228654,5,348.0,1.700,340.0,1.300,66.2,4,6,97.2,4.161
1,807182525,435638003,-56228699,6,334.0,1.200,331.0,1.000,64.8,6,9,97.2,4.159
1,807182526,435637963,-56228684,6,13.0,1.200,18.0,1.000,51.2,-3,1,97.2,4.159
1,807182527,435638000,-56228433,6,4.0,1.100,357.0,0.900,33.9,0,11,97.2,4.159
1,807182528,435637911,-56228439,5,6.0,1.600,358.0,1.300,31.2,7,5,97.2,4.159
1,807182529,435637860,-56228269,4,8.0,1.600,10.0,1.400,15.2,-2,8,97.2,4.159
1,807182530,435637886,-56228235,5,8.0,1.500,7.0,1.200,22.2,7,10,97.2,4.159
1,807182531,435637932,-56228200,5,22.0,1.400,23.0,0.900,14.0,-3,4,97.2,4.159
