1,808476980,435426025,-56773920,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.177
1,808476981,435426039,-56773994,5,121.0,0.500,nan,nan,180.8,17,22,98.6,4.174
1,808476982,435426002,-56774095,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.171
1,808476983,435425768,-56773734,7,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.173
1,808476984,435425771,-56773758,5,121.0,0.600,123.0,0.500,180.8,17,22,98.6,4.176
1,808476985,435425791,-56773798,5,121.0,0.500,123.0,0.500,180.8,17,22,98.6,4.174
1,808476986,435425739,-56773754,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.176
1,808476987,435425733,-56773565,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.177
1,808476988,435425714,-56773582,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.177
1,808476989,435425504,-56773783,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.176
1,808476990,435425206,-56773655,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.174
1,808476991,435424938,-56773511,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.177
1,808476992,435424881,-56773469,5,121.0,0.000,123.0,0.000,180.7,17,22,98.6,4.177
1,808476993,435424849,-56773583,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.170
1,808476994,435424828,-56773527,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.173
1,808476995,435424839,-56773493,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.176
1,808476996,435424878,-56773528,6,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.174
1,808476997,435424893,-56773526,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.175
1,808476998,435424921,-56773392,5,121.0,0.000,123.0,0.000,180.8,17,22,98.6,4.176
1,808476999,435424929,-56773621,6,121.0,0.000,123.0,0.000,180.7,17,22,98.6,4.170
1,808477000,435424818,-56773718,7,121.0,0.000,123.0,0.000,180.7,17,22,98.6,4.174
1,808477001,435424801,-56773736,6,121.0,0.000,123.0,0.000,180.7,17,22,98.6,4.174
1,808477002,435424828,-56773643,5,121.0,0.000,123.0,0.000,180.7,17,22,98.6,4.176
1,808477003,435424786,-56773766,6,121.0,0.000,123.0,0.000,180.7,17,22,98.6,4.171
1,808477004,435424889,-56773692,7,121.0,0.000,123.0,0.000,180.7,17,22,98.6,4.173
1,808477005,435424747,-56773604,6,121.0,0.000,123.0,0.000,180.7,17,22,98.6,4.176
1,808477006,435424689,-56773707,5,121.0,0.000,123.0,0.000,180.7,17,22,98.6,4.176
1,808477007,435424710,-56773767,6,121.0,0.600,123.0,0.000,180.7,17,22,98.6,4.174
1,808477008,435424568,-56773926,7,121.0,0.000,123.0,0.000,180.7,17,22,98.6,4.174
1,808477009,435424519,-56774056,5,121.0,0.000,123.0,0.000,180.7,17,22,98.6,4.177
1,808477010,435424327,-56773896,6,121.0,0.600,123.0,0.000,180.7,17,22,98.6,4.175
1,808477011,435424298,-56773939,6,121.0,0.600,123.0,0.700,180.7,17,22,98.6,4.175
1,808477012,435424318,-56773804,6,121.0,0.000,123.0,0.500,180.7,17,22,98.6,4.174
1,808477013,435424328,-56773777,7,121.0,0.700,123.0,0.500,180.7,17,22,98.6,4.175
1,808477014,435424384,-56773626,6,nan,nan,123.0,0.500,180.7,17,22,98.6,4.171
1,808477015,435424494,-56773533,7,121.0,0.500,123.0,0.000,180.7,17,22,98.6,4.179
1,808477016,435424625,-56773168,7,121.0,0.500,nan,nan,180.7,17,22,98.6,4.175
1,808477017,435424582,-56773248,6,110.0,1.000,123.0,0.000,180.7,17,22,98.6,4.174
1,808477018,435424535,-56773181,6,125.0,0.000,123.0,0.000,180.7,17,22,98.6,4.177
1,808477019,435424597,-56772964,7,125.0,0.600,123.0,0.000,180.7,17,22,98.6,4.174
1,808477020,435424612,-56772940,6,125.0,0.700,123.0,0.600,180.7,17,22,98.6,4.176
1,808477021,435424561,-56772765,6,108.0,1.000,123.0,0.000,180.7,17,22,98.6,4.177
