[GNSS]: 808477329,435425762,-56771151,10
[GNSS]: 808477329,435425762,-56771151,10
[GNSS]: 808477335,435425722,-56771244,10
[GNSS]: 808477335,435425722,-56771244,10
[DATA] 1,29,808477338,808477337,435425156,-56771383,110.0,0.00,107.0,0.00,180.6,17,22,98.6,4.175,-53,9.50
[GNSS]: 808477339,435425665,-56771365,10
[GNSS]: 808477339,435425665,-56771365,10
[GNSS]: 808477345,435425569,-56771456,10
[GNSS]: 808477345,435425569,-56771456,10
[DATA] 1,29,808477348,808477347,435425718,-56771823,110.0,0.00,107.0,0.00,180.6,17,22,98.6,4.175,-53,9.25
[GNSS]: 808477351,435425490,-56771559,10
[GNSS]: 808477351,435425490,-56771559,10
[GNSS]: 808477356,435425466,-56771628,10
[GNSS]: 808477356,435425466,-56771628,10
[DATA] 1,29,808477358,808477357,435425683,-56772176,110.0,0.50,107.0,0.00,180.6,17,22,98.6,4.175,-54,9.50
[GNSS]: 808477360,435425437,-56771656,10
[GNSS]: 808477360,435425437,-56771656,10
[GNSS]: 808477366,435425412,-56771650,10
[GNSS]: 808477366,435425412,-56771650,10
[DATA] 1,29,808477368,808477367,435425905,-56773284,110.0,0.60,107.0,0.60,180.6,17,22,98.6,4.175,-54,9.50
[GNSS]: 808477370,435425403,-56771644,10
[GNSS]: 808477370,435425403,-56771644,10
[GNSS]: 808477375,435425400,-56771565,10
[GNSS]: 808477375,435425400,-56771565,10
[DATA] 1,29,808477379,808477378,435425478,-56773427,118.0,0.80,107.0,0.60,180.6,17,22,98.6,4.175,-53,9.25
[GNSS]: 808477381,435425416,-56771465,10
[GNSS]: 808477381,435425416,-56771465,10
[GNSS]: 808477386,435425440,-56771376,10
[GNSS]: 808477386,435425440,-56771376,10
[DATA] 1,29,808477389,808477388,435426657,-56772891,118.0,0.50,107.0,0.60,180.6,17,22,98.6,4.174,-53,9.25
[GNSS]: 808477390,435425463,-56771282,11
[GNSS]: 808477390,435425463,-56771282,11
[GNSS]: 808477396,435425472,-56771185,11
[GNSS]: 808477396,435425472,-56771185,11
[DATA] 1,29,808477400,808477399,435425980,-56771774,118.0,0.00,107.0,0.00,180.6,17,22,98.6,4.174,-53,9.50
[GNSS]: 808477400,435425485,-56771139,11
[GNSS]: 808477400,435425485,-56771139,11
[GNSS]: 808477406,435425470,-56771164,11
[GNSS]: 808477406,435425470,-56771164,11
[DATA] 1,29,808477410,808477409,435425168,-56772234,118.0,0.00,107.0,0.00,180.6,17,22,98.6,4.174,-53,9.50
[GNSS]: 808477412,435425465,-56771139,10
[GNSS]: 808477412,435425465,-56771139,10
[GNSS]: 808477417,435425453,-56771126,11
[GNSS]: 808477417,435425453,-56771126,11
[GNSS]: 808477422,435425435,-56771101,11
[GNSS]: 808477422,435425435,-56771101,11
[DATA] 1,29,808477422,808477420,435425838,-56772473,118.0,0.00,107.0,0.00,180.6,17,22,98.6,4.174,-54,9.75
[GNSS]: 808477426,435425434,-56771112,11
[GNSS]: 808477426,435425434,-56771112,11
[GNSS]: 808477432,435425462,-56771138,11
[GNSS]: 808477432,435425462,-56771138,11
[DATA] 1,29,808477432,808477430,435425965,-56771687,118.0,0.00,107.0,0.00,180.6,17,22,98.6,4.175,-53,9.25
[GNSS]: 808477436,435425486,-56771186,11
[GNSS]: 808477436,435425486,-56771186,11
[GNSS]: 808477442,435425527,-56771283,11
[GNSS]: 808477442,435425527,-56771283,11
[DATA] 1,29,808477442,808477441,435425371,-56771458,118.0,0.00,107.0,0.00,180.6,17,22,98.6,4.175,-58,9.25
[GNSS]: 808477447,435425556,-56771271,11
[GNSS]: 808477447,435425556,-56771271,11
[GNSS]: 808477452,435425584,-56771266,11
[GNSS]: 808477452,435425584,-56771266,11
[DATA] 1,29,808477452,808477451,435424614,-56770970,118.0,0.00,107.0,0.00,180.6,17,22,98.6,4.175,-58,9.75
[GNSS]: 808477456,435425612,-56771229,11
[GNSS]: 808477456,435425612,-56771229,11
[GNSS]: 808477462,435425647,-56771175,12
[GNSS]: 808477462,435425647,-56771175,12
[DATA] 1,29,808477463,808477462,435424872,-56771428,118.0,0.00,107.0,0.00,180.6,17,22,98.6,4.175,-59,9.50
[GNSS]: 808477467,435425652,-56771078,12
[GNSS]: 808477467,435425652,-56771078,12
[GNSS]: 808477473,435425699,-56771036,11
[GNSS]: 808477473,435425699,-56771036,11
[DATA] 1,29,808477474,808477473,435425064,-56771051,118.0,0.00,107.0,0.00,180.5,17,22,98.6,4.175,-53,9.50
[GNSS]: 808477478,435425726,-56771083,11
[GNSS]: 808477478,435425726,-56771083,11
[GNSS]: 808477483,435425751,-56771058,12
[GNSS]: 808477483,435425751,-56771058,12
[DATA] 1,29,808477484,808477483,435425300,-56770729,118.0,0.00,107.0,0.00,180.5,17,22,98.6,4.175,-53,9.75
[GNSS]: 808477487,435425763,-56771024,12
[GNSS]: 808477487,435425763,-56771024,12
[GNSS]: 808477493,435425790,-56771006,11
[GNSS]: 808477493,435425790,-56771006,11
[DATA] 1,29,808477494,808477493,435425426,-56771882,6553.5,6553.50,107.0,0.00,180.5,17,22,98.6,4.175,-54,9.25
[GNSS]: 808477498,435425790,-56770960,12
[GNSS]: 808477498,435425790,-56770960,12
[GNSS]: 808477503,435425821,-56770908,11
[GNSS]: 808477503,435425821,-56770908,11
[DATA] 1,29,808477505,808477504,435425401,-56771584,118.0,0.60,107.0,0.50,180.5,17,22,98.6,4.175,-54,9.50
[GNSS]: 808477508,435425829,-56770912,12
[GNSS]: 808477508,435425829,-56770912,12
[GNSS]: 808477513,435425856,-56770915,12
[GNSS]: 808477513,435425856,-56770915,12
[DATA] 1,29,808477516,808477515,435425340,-56771297,118.0,0.60,107.0,0.70,180.5,17,22,98.6,4.175,-56,9.75
[GNSS]: 808477517,435425855,-56770908,12
[GNSS]: 808477517,435425855,-56770908,12
[GNSS]: 808477523,435425886,-56770951,12
[GNSS]: 808477523,435425886,-56770951,12
[DATA] 1,29,808477526,808477525,435425739,-56771293,118.0,0.60,107.0,0.00,180.5,17,22,98.6,4.175,-56,9.75
[GNSS]: 808477528,435425915,-56770998,12
[GNSS]: 808477528,435425915,-56770998,12
[GNSS]: 808477534,435425962,-56771081,12
[GNSS]: 808477534,435425962,-56771081,12
[DATA] 1,29,808477536,808477535,435425243,-56771149,118.0,0.00,6553.5,6553.50,180.5,17,22,98.6,4.175,-56,9.75
[GNSS]: 808477539,435426002,-56771082,12
[GNSS]: 808477539,435426002,-56771082,12
[GNSS]: 808477544,435426057,-56771126,11
[GNSS]: 808477544,435426057,-56771126,11
[DATA] 1,29,808477547,808477546,435425550,-56770348,118.0,0.60,107.0,0.70,180.6,17,22,98.6,4.175,-56,9.75
[GNSS]: 808477548,435426088,-56771163,11
[GNSS]: 808477548,435426088,-56771163,11
[GNSS]: 808477554,435426144,-56771199,11
[GNSS]: 808477554,435426144,-56771199,11
[GNSS]: 808477558,435426161,-56771195,11
[GNSS]: 808477558,435426161,-56771195,11
[GNSS]: 808477564,435426160,-56771208,11
[GNSS]: 808477564,435426160,-56771208,11
[DATA] 1,29,808477567,808477566,435424937,-56770963,45.0,0.00,107.0,0.00,180.6,17,22,98.6,4.175,-56,9.25
[GNSS]: 808477568,435426173,-56771236,10
[GNSS]: 808477568,435426173,-56771236,10
[GNSS]: 808477574,435426160,-56771330,11
[GNSS]: 808477574,435426160,-56771330,11
[DATA] 1,29,808477578,808477577,435424984,-56771838,45.0,0.00,107.0,0.00,180.6,17,22,98.6,4.175,-56,10.00
[GNSS]: 808477579,435426152,-56771303,12
[GNSS]: 808477579,435426152,-56771303,12
[GNSS]: 808477585,435426137,-56771263,12
[GNSS]: 808477585,435426137,-56771263,12
[DATA] 1,29,808477588,808477587,435424468,-56771993,45.0,0.00,107.0,0.00,180.6,17,22,98.6,4.175,-57,10.00
[GNSS]: 808477590,435426171,-56771251,12
[GNSS]: 808477590,435426171,-56771251,12
[GNSS]: 808477594,435426181,-56771070,12
[GNSS]: 808477594,435426181,-56771070,12
[DATA] 1,29,808477598,808477597,435424787,-56771833,1990.6,8.50,107.0,3463.70,182.3,17,118,1049.0,15.111,-46,1.00
[GNSS]: 808477600,435426178,-56770874,12
[GNSS]: 808477600,435426178,-56770874,12
[GNSS]: 808477605,435426183,-56770913,12
[GNSS]: 808477605,435426183,-56770913,12
[DATA] 1,29,808477608,808477607,435424702,-56772242,45.0,0.50,107.0,0.00,180.6,17,22,98.6,4.176,-56,9.75
[GNSS]: 808477609,435426181,-56770899,12
[GNSS]: 808477609,435426181,-56770899,12
[GNSS]: 808477615,435426186,-56771002,12
[GNSS]: 808477615,435426186,-56771002,12
[DATA] 1,29,808477619,808477618,435424502,-56771906,45.0,0.00,107.0,0.00,180.6,17,22,98.6,4.176,-55,9.75
[GNSS]: 808477620,435426164,-56771081,12
[GNSS]: 808477620,435426164,-56771081,12
[GNSS]: 808477625,435426115,-56770980,12
[GNSS]: 808477625,435426115,-56770980,12
[DATA] 1,29,808477629,808477628,435424414,-56771499,45.0,0.00,107.0,0.50,180.5,17,22,98.6,4.176,-57,9.50
[GNSS]: 808477630,435426120,-56770842,11
[GNSS]: 808477630,435426120,-56770842,11
[GNSS]: 808477636,435426093,-56770621,12
[GNSS]: 808477636,435426093,-56770621,12
[DATA] 1,29,808477639,808477638,435424968,-56771657,45.0,0.00,6553.5,6553.50,180.5,17,22,98.6,4.176,-56,10.00
[GNSS]: 808477641,435426065,-56770557,12
[GNSS]: 808477641,435426065,-56770557,12
[GNSS]: 808477645,435426062,-56770561,12
[GNSS]: 808477645,435426062,-56770561,12
[DATA] 1,29,808477650,808477649,435425467,-56770788,45.0,0.00,107.0,0.00,180.6,17,22,98.6,4.171,-57,9.75
