time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
779200,2025-08-04 09:09:25,43.5603973707483,-5.62309908548836,-102.034124,,,-15.502638619444,20.997376,0.223694,1459.2848236,1856.25334024,27,5,15.193,134.10366538056,47.57218,45.2309268,1498.9829876,0,0.223694,0,0, -1.6, 0.2,,,0,0,1024,1024,851,1024,0,0,-26,0,352.9,-90,0,52,3.793,3.801,3.802,3.799,0,0,8.661,108.68,-15.502638619444,-102.034124,38,Tripod,
779400,2025-08-04 09:09:25,43.5603973331911,-5.6230987384121,-102.034124,,,-15.502638619444,20.997376,0.223694,1459.23233016,1856.34520376,27,5,15.193,134.10366538056,47.57218,45.2309268,1498.9829876,0,0.223694,0,0, -0.9, -0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-90,0,52,3.793,3.801,3.802,3.799,0,0,8.661,108.68,-15.502638619444,-102.034124,38,Tripod,
779600,2025-08-04 09:09:26,43.5603972715095,-5.62309846926272,-102.034124,,,-15.502638619444,20.013124,0,1459.18311756,1856.42066308,27,5,15.193,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0.1, -1.4, 0,,,0,0,1024,1024,778,1024,0,0,-37,0,352.9,-90,0,52,3.793,3.801,3.8,3.798,0,0,8.579,108.68,-15.502638619444,-102.034124,38,Tripod,
779800,2025-08-04 09:09:26,43.5603972090055,-5.62309825742295,-102.034124,,,-15.502638619444,20.013124,0,1459.1371858,1856.4797182,27,5,15.193,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.8, 0.5,,,0,0,1024,1024,814,1024,0,0,-32,0,352.9,-90,0,52,3.793,3.801,3.8,3.798,0,0,8.579,108.68,-15.502638619444,-102.034124,38,Tripod,
780000,2025-08-04 09:09:26,43.5603971284083,-5.62309806355206,-102.034124,,,-15.502638619444,20.013124,0,1459.09125404,1856.53877332,27,5,15.193,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.4, 0.4,,,0,0,1024,1024,790,1024,0,0,-35,0,352.9,-90,0,52,3.793,3.801,3.8,3.798,0,0,8.579,108.68,-15.502638619444,-102.034124,38,Tripod,
780200,2025-08-04 09:09:26,43.5603969825656,-5.62309786060231,-102.034124,,,-15.502638619444,19.68504,0,1459.01907556,1856.61423264,27,5,15.193,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.5, 0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-90,0,52,3.793,3.801,3.8,3.798,0,0,8.579,108.68,-15.502638619444,-102.034124,38,Tripod,
780400,2025-08-04 09:09:26,43.5603968175331,-5.62309769775043,-102.034124,,,-15.502638619444,19.68504,0,1458.94689708,1856.68969196,27,5,15.193,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -1.8, 0.7,,,0,0,1024,1024,780,922,0,0,-37,-15,352.9,-89.9,0,52,3.793,3.801,3.8,3.798,0,0,8.579,108.68,-15.502638619444,-102.034124,38,Tripod,
780600,2025-08-04 09:09:27,43.5603966327627,-5.62309751806522,-102.034124,,,-15.502638619444,19.68504,0,1458.86487608,1856.77171296,27,5,15.194,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -2.5, 0.4,,,0,0,1024,1024,467,937,0,0,-84,-13,352.9,-89.9,0,52,3.792,3.8,3.8,3.797,0,0,8.59,108.68,-15.502638619444,-102.034124,38,Tripod,
780800,2025-08-04 09:09:27,43.5603965091256,-5.62309732097867,-102.034124,,,-15.502638619444,19.68504,0,1458.80254012,1856.8406106,27,5,15.194,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -0.9, 0.1,,,0,0,1024,1024,448,950,0,0,-87,-11,352.9,-90,0,52,3.792,3.8,3.8,3.797,0,0,8.59,108.68,-15.502638619444,-102.034124,38,Tripod,
781000,2025-08-04 09:09:27,43.5603963501243,-5.62309713259307,-102.034124,,,-15.502638619444,19.68504,0.223694,1458.73036164,1856.91606992,27,5,15.194,134.10366538056,47.57218,45.2309268,1498.9829876,-0.223694,0,0,0, 1.2, 0.2,,,0,1,1024,1024,436,950,0,0,-89,-11,352.9,-90,0,52,3.792,3.8,3.8,3.797,0,0,8.59,108.68,-15.502638619444,-102.034124,38,Tripod,
781200,2025-08-04 09:09:27,43.5603960069004,-5.62309701173078,-102.034124,,,-15.502638619444,19.68504,0.447388,1458.60240888,1857.04402268,27,5,15.194,134.10366538056,47.57218,45.2309268,1498.9829876,-0.447388,0,0,0, 2.3, 0.1,,,0,1,1024,1024,474,950,0,0,-83,-11,352.9,-89.9,0,52,3.792,3.8,3.8,3.797,0,0,8.59,108.68,-15.502638619444,-102.034124,38,Tripod,
781400,2025-08-04 09:09:27,43.5603954040659,-5.62309691924024,-102.034124,,,-15.502638619444,19.68504,0.671082,1458.39243512,1857.2671198,27,5,15.194,134.10366538056,47.57218,45.2309268,1498.9829876,-0.671082,0,0,0, 2.5, 0,,,0,1,1024,1024,1221,1024,0,0,30,0,352.9,-89.9,0,52,3.792,3.8,3.8,3.797,0,0,8.59,108.68,-15.502638619444,-102.034124,38,Tripod,
781600,2025-08-04 09:09:28,43.5603945597138,-5.62309687138749,-102.034124,,,-15.502638619444,19.68504,1.11847,1458.10700204,1857.57551876,27,5,15.189,134.10366538056,47.57218,45.2309268,1498.9829876,-1.11847,0,0,0, 1.4, 0.7,,,0,1,1024,1024,1024,1417,0,0,0,60,352.9,-89.9,0,52,3.792,3.8,3.799,3.797,0,0,8.699,108.86,-15.502638619444,-102.034124,38,Tripod,
781800,2025-08-04 09:09:28,43.5603934713772,-5.6230968481228,-102.034124,,,-15.502638619444,19.68504,1.11847,1457.7428288,1857.9725004,27,5,15.189,134.10366538056,47.57218,45.2309268,1498.9829876,-1.11847,0,0,0, -0.8, 0.6,,,0,1,1024,1024,1031,1418,0,0,1,60,352.9,-89.9,0,52,3.792,3.8,3.799,3.797,0,0,8.699,108.86,-15.502638619444,-102.034124,38,Tripod,
782000,2025-08-04 09:09:28,43.5603923696085,-5.623096783436,-102.034124,,,-15.502638619444,19.68504,1.11847,1457.37209388,1858.37604372,27,5,15.189,134.10366538056,47.57218,45.2309268,1498.9829876,-1.11847,0,0,0, -2.2, 2.1,,,0,1,1024,1024,1024,1368,0,0,0,52,352.9,-89.9,0,52,3.792,3.8,3.799,3.797,0,0,8.699,108.86,-15.502638619444,-102.034124,38,Tripod,
782200,2025-08-04 09:09:28,43.5603912069794,-5.6230965175008,-102.034124,,,-15.502638619444,19.68504,1.11847,1456.9554272,1858.80583376,27,5,15.189,134.10366538056,47.57218,45.2309268,1498.9829876,-1.11847,0,0,0, -2.8, 2,,,0,0,1024,1024,1161,1260,0,0,21,36,352.9,-89.9,0,52,3.792,3.8,3.799,3.797,0,0,8.699,108.86,-15.502638619444,-102.034124,38,Tripod,
782400,2025-08-04 09:09:29,43.5603902195266,-5.62309619728208,-102.034124,,,-15.502638619444,19.68504,0.9171454,1456.5945348,1859.17328784,27,5,15.189,134.10366538056,47.57218,45.2309268,1498.9829876,-0.894776,0.223694,0,0, -2.6, 1.6,,,0,0,1024,1024,1249,1212,0,0,34,28,352.9,-89.9,0,52,3.792,3.8,3.799,3.797,0,0,8.699,108.86,-15.502638619444,-102.034124,38,Tripod,
782600,2025-08-04 09:09:29,43.5603893902522,-5.62309575147214,-102.034124,,,-15.502638619444,21.653544,0.9171454,1456.26973164,1859.498091,27,5,15.184,134.10366538056,47.57218,45.2309268,1498.9829876,-0.894776,0.223694,0,0, -2.8, 1.5,,,0,0,1024,1024,1295,1221,0,0,41,30,352.9,-89.9,0,52,3.79,3.798,3.798,3.796,0,0,8.773,108.86,-15.502638619444,-102.034124,38,Tripod,
782800,2025-08-04 09:09:29,43.5603886317069,-5.62309529015408,-102.034124,,,-15.502638619444,21.653544,0.9171454,1455.96789436,1859.80320912,27,5,15.184,134.10366538056,47.57218,45.2309268,1498.9829876,-0.894776,0.223694,0,0, -3, 1,,,0,0,1024,1024,1298,1216,0,0,42,29,352.9,-90,0,52,3.79,3.798,3.798,3.796,0,0,8.773,108.86,-15.502638619444,-102.034124,38,Tripod,
783000,2025-08-04 09:09:29,43.5603879976208,-5.6230947862783,-102.034124,,,-15.502638619444,21.653544,0.7158208,1455.70214632,1860.06895716,27,5,15.184,134.10366538056,47.57218,45.2309268,1498.9829876,-0.671082,0.223694,0,0, -3.3, 0.8,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-89.9,0,52,3.79,3.798,3.798,3.796,0,0,8.773,108.86,-15.502638619444,-102.034124,38,Tripod,
783200,2025-08-04 09:09:29,43.560387470449,-5.62309434368383,-102.034124,,,-15.502638619444,21.981628,0.7158208,1455.4790492,1860.29533512,27,5,15.184,134.10366538056,47.57218,45.2309268,1498.9829876,-0.671082,0.223694,0,0, -3, 0.6,,,0,0,1024,1024,1275,1024,0,0,38,0,352.9,-89.9,0,52,3.79,3.798,3.798,3.796,0,0,8.773,108.86,-15.502638619444,-102.034124,38,Tripod,
783400,2025-08-04 09:09:29,43.5603870156508,-5.62309393646102,-102.034124,,,-15.502638619444,21.981628,0.4921268,1455.2821988,1860.49218552,27,5,15.184,134.10366538056,47.57218,45.2309268,1498.9829876,-0.447388,0.223694,0,0, -2.4, 0.4,,,0,0,1024,1024,1288,1024,0,0,40,0,352.9,-90,0,52,3.79,3.798,3.798,3.796,0,0,8.773,108.86,-15.502638619444,-102.034124,38,Tripod,
783600,2025-08-04 09:09:30,43.5603865720919,-5.623093593167,-102.034124,,,-15.502638619444,21.981628,0.4921268,1455.09847176,1860.67591256,27,5,15.185,134.10366538056,47.57218,45.2309268,1498.9829876,-0.447388,0.223694,0,0, -2.9, 0.8,,,0,0,1024,1024,1293,1024,0,0,41,0,352.9,-90,0,52,3.792,3.799,3.799,3.797,0,0,8.773,108.86,-15.502638619444,-102.034124,38,Tripod,
783800,2025-08-04 09:09:30,43.5603861888442,-5.62309336752074,-102.034124,,,-15.502638619444,21.981628,0.3131716,1454.94427228,1860.83011204,27,5,15.185,134.10366538056,47.57218,45.2309268,1498.9829876,-0.223694,0.223694,0,0, -2.9, 1.1,,,0,0,1024,1024,1290,1024,0,0,40,0,352.9,-90,0,52,3.792,3.799,3.799,3.797,0,0,8.773,108.86,-15.502638619444,-102.034124,38,Tripod,
784000,2025-08-04 09:09:30,43.5603858458949,-5.62309309042687,-102.034124,,,-15.502638619444,21.981628,0.3131716,1454.79991532,1860.974469,27,5,15.185,134.10366538056,47.57218,45.2309268,1498.9829876,-0.223694,0.223694,0,0, -3.4, 1.2,,,0,0,1024,1024,1259,1024,0,0,36,0,352.9,-90,0,52,3.792,3.799,3.799,3.797,0,0,8.773,108.86,-15.502638619444,-102.034124,38,Tripod,
784200,2025-08-04 09:09:30,43.5603856232931,-5.62309287291213,-102.034124,,,-15.502638619444,21.981628,0.3131716,1454.70477096,1861.0728942,27,5,15.185,134.10366538056,47.57218,45.2309268,1498.9829876,-0.223694,0.223694,0,0, -3.3, 0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-90,0,52,3.792,3.799,3.799,3.797,0,0,8.773,108.86,-15.502638619444,-102.034124,38,Tripod,
784400,2025-08-04 09:09:31,43.5603854933509,-5.6230925897672,-102.034124,,,-15.502638619444,21.981628,0.223694,1454.62931164,1861.16147688,27,5,15.185,134.10366538056,47.57218,45.2309268,1498.9829876,0,0.223694,0,0, -2.6, 0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-90,0,52,3.792,3.799,3.799,3.797,0,0,8.773,108.86,-15.502638619444,-102.034124,38,Tripod,
784600,2025-08-04 09:09:31,43.5603854322177,-5.62309237773792,-102.034124,,,-15.502638619444,21.981628,0.223694,1454.58666072,1861.22381284,27,5,15.185,134.10366538056,47.57218,45.2309268,1498.9829876,0,0.223694,0,0, -2.2, -0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-89.9,0,52,3.791,3.799,3.799,3.796,0,0,8.655,108.86,-15.502638619444,-102.034124,38,Tripod,
784800,2025-08-04 09:09:31,43.5603854242677,-5.62309215871168,-102.034124,,,-15.502638619444,21.981628,0,1454.55713316,1861.27958712,27,5,15.185,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0.1, -1.9, -0.2,,,0,0,1024,1024,1001,812,0,0,-3,-32,352.9,-89.9,0,52,3.791,3.799,3.799,3.796,0,0,8.655,108.86,-15.502638619444,-102.034124,38,Tripod,
785000,2025-08-04 09:09:31,43.5603854478437,-5.6230920191244,-102.034124,,,-15.502638619444,21.981628,0,1454.55057148,1861.3189572,27,5,15.185,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -2.1, 0,,,0,0,1024,1024,825,435,0,0,-30,-89,352.9,-89.9,0,52,3.791,3.799,3.799,3.796,0,0,8.655,108.86,-15.502638619444,-102.034124,38,Tripod,
785200,2025-08-04 09:09:31,43.5603854607283,-5.6230919251206,-102.034124,,,-15.502638619444,21.981628,0,1454.5440098,1861.34520392,27,5,15.185,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0.1, -1.7, -0.8,,,0,0,1024,1024,834,391,0,0,-29,-96,352.9,-90,0,52,3.791,3.799,3.799,3.796,0,0,8.655,108.86,-15.502638619444,-102.034124,38,Tripod,
785400,2025-08-04 09:09:31,43.560385420978,-5.62309203406768,-102.034124,,,-15.502638619444,21.981628,0,1454.5440098,1861.37473148,27,5,15.185,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0.1, -1.3, -3.5,,,0,0,1024,1024,843,364,0,0,-27,-100,352.9,-90,0,52,3.791,3.799,3.799,3.796,0,0,8.655,108.86,-15.502638619444,-102.034124,38,Tripod,
785600,2025-08-04 09:09:32,43.5603853727292,-5.62309241632754,-102.034124,,,-15.502638619444,21.981628,0.447388,1454.57025652,1861.47971836,27,5,15.183,134.10366538056,47.57218,45.2309268,1498.9829876,0,-0.447388,0,0.1, -1.3, -5.1,,,0,0,1024,1024,873,467,0,0,-23,-84,352.9,-89.9,0,52,3.79,3.798,3.797,3.795,0,0,8.7,108.86,-15.502638619444,-102.034124,38,Tripod,
785800,2025-08-04 09:09:32,43.5603852551231,-5.62309326198478,-102.362208,,,-15.830722619444,21.981628,0.894776,1454.6260308,1861.70609632,27,5,15.183,134.10366538056,47.57218,45.2309268,1498.9829876,0,-0.894776,0,0.1, -1.7, -5.1,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-89.9,0,52,3.79,3.798,3.797,3.795,0,0,8.7,108.86,-15.830722619444,-102.362208,38,Tripod,
786000,2025-08-04 09:09:32,43.5603851715103,-5.62309451789283,-102.362208,,,-15.830722619444,21.981628,1.11847,1454.73757936,1862.040742,27,5,15.183,134.10366538056,47.57218,45.2309268,1498.9829876,0,-1.11847,0,0.1, -2, -2.7,,,0,0,1024,1024,1423,1099,0,0,60,11,352.9,-90,0,52,3.79,3.798,3.797,3.795,0,0,8.7,108.86,-15.830722619444,-102.362208,38,Tripod,
786200,2025-08-04 09:09:32,43.5603850270384,-5.62309612295995,-102.034124,,,-15.502638619444,21.981628,1.342164,1454.86553212,1862.4672512,27,5,15.183,134.10366538056,47.57218,45.2309268,1498.9829876,0,-1.342164,0,0, -2.3, 0.2,,,0,0,1024,1024,1466,1064,0,0,67,6,352.9,-89.9,0,52,3.79,3.798,3.797,3.795,0,0,8.7,108.86,-15.502638619444,-102.034124,38,Tripod,
786400,2025-08-04 09:09:32,43.5603849656311,-5.62309765425426,-102.034124,,,-15.502638619444,21.653544,1.11847,1455.01645076,1862.87407536,27,5,15.183,134.10366538056,47.57218,45.2309268,1498.9829876,0,-1.11847,0,0, -3.6, 1,,,0,0,1024,1024,1126,1044,0,0,15,3,352.9,-89.9,0,52,3.79,3.798,3.797,3.795,0,0,8.7,108.86,-15.502638619444,-102.034124,38,Tripod,
786600,2025-08-04 09:09:33,43.5603848962738,-5.62309866522052,-102.034124,,,-15.502638619444,21.653544,1.11847,1455.10503344,1863.1398234,27,5,15.178,134.10366538056,47.57218,45.2309268,1498.9829876,0,-1.11847,0,0, -4.4, 0.9,,,0,0,1024,1024,1024,1149,0,0,0,19,352.9,-90,0,52,3.79,3.797,3.797,3.794,0,0,8.846,108.86,-15.502638619444,-102.034124,38,Tripod,
786800,2025-08-04 09:09:33,43.5603850193628,-5.62310002780299,-102.034124,,,-15.502638619444,21.653544,0.9171454,1455.29532216,1863.50399664,27,5,15.178,134.10366538056,47.57218,45.2309268,1498.9829876,0.223694,-0.894776,0,0, -2.9, 0.9,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-89.9,0,52,3.79,3.797,3.797,3.794,0,0,8.846,108.86,-15.502638619444,-102.034124,38,Tripod,
787000,2025-08-04 09:09:33,43.5603851876849,-5.62310126801027,-102.034124,,,-15.502638619444,21.653544,0.9171454,1455.48889172,1863.83864232,27,5,15.178,134.10366538056,47.57218,45.2309268,1498.9829876,0.223694,-0.894776,0,0, -2.1, 1.3,,,0,0,1024,1024,1016,1472,0,0,-1,68,352.9,-89.9,0,52,3.79,3.797,3.797,3.794,0,0,8.846,108.86,-15.502638619444,-102.034124,38,Tripod,
787200,2025-08-04 09:09:33,43.5603853782123,-5.62310228086817,-102.034124,,,-15.502638619444,21.32546,0.9171454,1455.66605708,1864.11423288,27,5,15.178,134.10366538056,47.57218,45.2309268,1498.9829876,0.223694,-0.894776,0,0, -2, 1.5,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-89.9,0,52,3.79,3.797,3.797,3.794,0,0,8.846,108.86,-15.502638619444,-102.034124,38,Tripod,
787400,2025-08-04 09:09:33,43.5603855621603,-5.62310323395488,-102.034124,,,-15.502638619444,21.653544,0.7158208,1455.83337992,1864.37670008,27,5,15.178,134.10366538056,47.57218,45.2309268,1498.9829876,0.223694,-0.671082,0,0, -1.9, 1.7,,,0,0,1024,1024,1024,1073,0,0,0,7,352.9,-89.9,0,52,3.79,3.797,3.797,3.794,0,0,8.846,108.86,-15.502638619444,-102.034124,38,Tripod,
787600,2025-08-04 09:09:34,43.5603857894226,-5.6231040779103,-102.034124,,,-15.502638619444,21.653544,0.7158208,1456.00070276,1864.61292056,27,5,15.181,134.10366538056,47.57218,45.2309268,1498.9829876,0.223694,-0.671082,0,0, -1.8, 1.5,,,0,0,1024,1024,877,1428,0,0,-22,61,352.9,-90,0,52,3.791,3.799,3.798,3.797,0,0,8.79,108.86,-15.502638619444,-102.034124,38,Tripod,
787800,2025-08-04 09:09:34,43.560386003526,-5.623104771305,-102.034124,,,-15.502638619444,21.653544,0.4921268,1456.14834056,1864.8130518,27,5,15.181,134.10366538056,47.57218,45.2309268,1498.9829876,0.223694,-0.447388,0,0, -1.6, 1.7,,,0,0,1024,1024,887,1272,0,0,-21,38,352.9,-90,0,52,3.791,3.799,3.798,3.797,0,0,8.79,108.86,-15.502638619444,-102.034124,38,Tripod,
788000,2025-08-04 09:09:34,43.5603861584152,-5.6231053521626,-102.034124,,,-15.502638619444,21.653544,0.447388,1456.2664508,1864.9770938,27,5,15.181,134.10366538056,47.57218,45.2309268,1498.9829876,0,-0.447388,0,0, -1.3, 2.3,,,0,0,1024,1024,629,1101,0,0,-60,12,352.9,-89.9,0,52,3.791,3.799,3.798,3.797,0,0,8.79,108.86,-15.502638619444,-102.034124,38,Tripod,
788200,2025-08-04 09:09:34,43.5603862957594,-5.62310574671329,-102.034124,,,-15.502638619444,21.653544,0.223694,1456.35503348,1865.0919232,27,5,15.181,134.10366538056,47.57218,45.2309268,1498.9829876,0,-0.223694,0,0, -1.8, 2.2,,,0,0,1024,1024,641,1024,0,0,-58,0,352.9,-90,0,52,3.791,3.799,3.798,3.797,0,0,8.79,108.86,-15.502638619444,-102.034124,38,Tripod,
788400,2025-08-04 09:09:35,43.560386414462,-5.62310602796714,-102.034124,,,-15.502638619444,21.653544,0,1456.42393112,1865.17722504,27,5,15.181,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, -0.6, 1,,,0,0,1024,1024,589,1357,0,0,-66,50,352.9,-90,0,52,3.791,3.799,3.798,3.797,0,0,8.79,108.86,-15.502638619444,-102.034124,38,Tripod,
788600,2025-08-04 09:09:35,43.5603864956074,-5.62310626250423,-102.034124,,,-15.502638619444,21.653544,0,1456.4797054,1865.24612268,27,5,15.18,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, 0.2, 0.7,,,0,0,1024,1024,572,1359,0,0,-68,51,352.9,-90,0,52,3.79,3.797,3.797,3.795,0,0,8.628,108.86,-15.502638619444,-102.034124,38,Tripod,
788800,2025-08-04 09:09:35,43.5603863925305,-5.62310648172033,-102.034124,,,-15.502638619444,21.653544,0,1456.46986288,1865.31502032,27,5,15.18,134.10366538056,47.57218,45.2309268,1498.9829876,0,0,0,0, 0.7, 1.7,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-89.9,0,52,3.79,3.797,3.797,3.795,0,0,8.628,108.86,-15.502638619444,-102.034124,38,Tripod,
789000,2025-08-04 09:09:35,43.5603861935046,-5.62310664078884,-102.034124,,,-15.502638619444,21.653544,0.447388,1456.42065028,1865.40032216,27,5,15.18,134.10366538056,47.57218,45.2309268,1498.9829876,-0.447388,0,0,0, -0.1, 2.2,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-89.9,0,52,3.79,3.797,3.797,3.795,0,0,8.628,108.86,-15.502638619444,-102.034124,38,Tripod,
789200,2025-08-04 09:09:35,43.5603858426054,-5.62310667180779,-102.034124,,,-15.502638619444,21.653544,0.447388,1456.30910172,1865.52827492,27,5,15.18,134.10366538056,47.57218,45.2309268,1498.9829876,-0.447388,0,0,0, -3.1, 0.9,,,0,0,1024,1024,701,1024,0,0,-49,0,352.9,-89.9,0,52,3.79,3.797,3.797,3.795,0,0,8.628,108.86,-15.502638619444,-102.034124,38,Tripod,
789400,2025-08-04 09:09:35,43.5603855355682,-5.62310656323995,-102.034124,,,-15.502638619444,21.653544,0.223694,1456.19427232,1865.64310432,27,5,15.18,134.10366538056,47.57218,45.2309268,1498.9829876,-0.223694,0,0,0, -2.4, 0.8,,,0,0,1024,1024,782,1061,0,0,-37,6,352.9,-90,0,52,3.79,3.797,3.797,3.795,0,0,8.628,108.86,-15.502638619444,-102.034124,38,Tripod,
789600,2025-08-04 09:09:36,43.5603852405934,-5.62310641079068,-102.034124,,,-15.502638619444,20.341208,0.223694,1456.07944292,1865.75793372,27,5,15.177,134.10366538056,47.57218,45.2309268,1498.9829876,-0.223694,0,0,0, -1.4, 0,,,0,0,1024,1024,662,1335,0,0,-55,47,352.9,-90,0,51,3.788,3.796,3.796,3.794,0,0,8.691,108.86,-15.502638619444,-102.034124,38,Tripod,
789800,2025-08-04 09:09:36,43.5603849628894,-5.62310619989701,-102.034124,,,-15.502638619444,20.341208,0.223694,1455.96461352,1865.87604396,27,5,15.177,134.10366538056,47.57218,45.2309268,1498.9829876,-0.223694,0,0,0, -0.8, 0.7,,,0,0,1024,1024,660,1335,0,0,-55,47,352.9,-89.9,0,51,3.788,3.796,3.796,3.794,0,0,8.691,108.86,-15.502638619444,-102.034124,38,Tripod,
790000,2025-08-04 09:09:36,43.5603846130864,-5.62310604290849,-102.034124,,,-15.502638619444,20.341208,0.447388,1455.83009908,1866.00727756,27,5,15.177,134.10366538056,47.57218,45.2309268,1498.9829876,-0.447388,0,0,0, -0.4, 1.7,,,0,0,1024,1024,877,1024,0,0,-22,0,352.9,-90,0,51,3.788,3.796,3.796,3.794,0,0,8.691,108.86,-15.502638619444,-102.034124,38,Tripod,
790200,2025-08-04 09:09:36,43.560384192555,-5.62310576770501,-102.034124,,,-15.502638619444,20.341208,0.447388,1455.6594954,1866.17788124,27,5,15.177,134.10366538056,47.57218,45.2309268,1498.9829876,-0.447388,0,0,0, -0.6, 1.3,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-90,0,51,3.788,3.796,3.796,3.794,0,0,8.691,108.86,-15.502638619444,-102.034124,38,Tripod,
790400,2025-08-04 09:09:37,43.560383727065,-5.62310544219016,-102.034124,,,-15.502638619444,20.341208,0.4921268,1455.46920668,1866.36816996,27,5,15.177,134.10366538056,47.57218,45.2309268,1498.9829876,-0.447388,0.223694,0,0, -1.5, -0.1,,,0,0,1024,1024,1016,1143,0,0,-1,18,352.9,-89.9,0,51,3.788,3.796,3.796,3.794,0,0,8.691,108.86,-15.502638619444,-102.034124,38,Tripod,
790600,2025-08-04 09:09:37,43.5603832725409,-5.62310506125826,-102.034124,,,-15.502638619444,20.341208,0.447388,1455.27891796,1866.56173952,27,5,15.173,134.10366538056,47.57218,45.2309268,1498.9829876,-0.447388,0,0,0.1, -3.2, -0.2,,,0,0,1024,1024,830,1257,0,0,-29,35,352.9,-90,0,51,3.788,3.795,3.795,3.792,0,0,8.799,108.86,-15.502638619444,-102.034124,38,Tripod,
790800,2025-08-04 09:09:37,43.5603828945015,-5.62310479626917,-102.034124,,,-15.502638619444,19.356956,0.223694,1455.12471848,1866.715939,27,5,15.173,134.10366538056,47.57218,45.2309268,1498.9829876,-0.223694,0,0,0, -2.1, 0.2,,,0,0,1024,1024,788,1110,0,0,-36,13,352.9,-90,0,51,3.788,3.795,3.795,3.792,0,0,8.799,108.86,-15.502638619444,-102.034124,38,Tripod,
791000,2025-08-04 09:09:37,43.5603825855457,-5.62310451274481,-102.034124,,,-15.502638619444,19.356956,0.223694,1454.99020404,1866.85373428,27,5,15.173,134.10366538056,47.57218,45.2309268,1498.9829876,-0.223694,0,0,0, -1.4, 0.4,,,0,0,1024,1024,785,1074,0,0,-36,8,352.9,-89.9,0,51,3.788,3.795,3.795,3.792,0,0,8.799,108.86,-15.502638619444,-102.034124,38,Tripod,
791200,2025-08-04 09:09:37,43.5603822549324,-5.62310423205693,-102.034124,,,-15.502638619444,19.356956,0.447388,1454.84912792,1866.9948104,27,5,15.173,134.10366538056,47.57218,45.2309268,1498.9829876,-0.447388,0,0,0, -1.5, 0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,352.9,-89.9,0,51,3.788,3.795,3.795,3.792,0,0,8.799,108.86,-15.502638619444,-102.034124,38,Tripod,
791400,2025-08-04 09:09:37,43.5603819298026,-5.62310397860681,-102.034124,,,-15.502638619444,19.356956,0.447388,1454.71461348,1867.12932484,27,5,15.173,134.10366538056,47.57218,45.2309268,1498.9829876,-0.447388,0,0,0.1, -1.4, 0.1,,,0,0,1024,1024,947,1024,0,0,-12,0,352.9,-89.9,0,51,3.788,3.795,3.795,3.792,0,0,8.799,108.86,-15.502638619444,-102.034124,38,Tripod,
791600,2025-08-04 09:09:38,43.5603816425034,-5.62310374728447,-102.034124,,,-15.502638619444,19.68504,0.223694,1454.5932224,1867.25071592,27,5,15.17,134.10366538056,47.57218,45.2309268,1498.9829876,-0.223694,0,0,0.1, -2.7, -0.8,,,0,0,1024,1024,977,1193,0,0,-7,26,352.9,-90,0,51,3.787,3.794,3.795,3.792,0,0,8.943,109.04,-15.502638619444,-102.034124,38,Tripod,
