time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
29500,2025-08-04 09:24:43,43.5576524324258,-5.62114784078649,39.698164,,,125.90197712598,39.041996,38.1174576,337.3687772,351.37140232,23,5,16.427,126.23006112598,40.026248,38.1174576,337.3687772,36.238428,-11.855782,-0.223694,328, -17.5, 30.5,,,0,0,1024,1024,1684,1684,0,0,100,100,324.3,-9.8,0,99,4.1,4.105,4.083,4.103,0,0,13.21,85.1,125.90197712598,39.698164,31,Sport,
29700,2025-08-04 09:24:43,43.5576821952769,-5.62115987734111,39.698164,,,125.90197712598,39.041996,37.9832412,348.68439436,362.68701948,23,5,16.362,126.23006112598,40.026248,38.1174576,348.68439436,36.685816,-9.842536,-0.223694,327.8, -12.6, 32.5,,,0,0,1024,1024,1684,1684,0,0,100,100,324.3,-9.8,0,99,4.094,4.101,4.079,4.099,0,0,14.858,85.1,125.90197712598,39.698164,31,Sport,
29900,2025-08-04 09:24:44,43.5577121436521,-5.62116940962513,39.698164,,,125.90197712598,39.041996,37.7371778,359.87862044,373.9009306,23,5,16.362,126.23006112598,40.026248,38.1174576,359.87862044,36.90951,-7.82929,0,326.3, -14.9, 31.9,,,0,0,1024,1024,1684,1642,0,0,100,94,324.3,-9.8,0,99,4.094,4.101,4.079,4.099,0,0,14.858,85.1,125.90197712598,39.698164,31,Sport,
30100,2025-08-04 09:24:44,43.5577429682598,-5.62117643769149,39.698164,,,125.90197712598,39.041996,37.6253308,371.19751844,385.29856876,23,5,16.362,126.23006112598,40.026248,38.1174576,371.19751844,37.133204,-6.039738,0.223694,326.6, -18, 30.5,,,0,0,1024,1024,1684,1645,0,0,100,94,324.3,-9.8,0,99,4.094,4.101,4.079,4.099,0,0,14.858,85.1,125.90197712598,39.698164,31,Sport,
30300,2025-08-04 09:24:44,43.5577652522122,-5.6211789178148,39.698164,,,125.90197712598,39.041996,37.8490248,379.19620636,393.454737,23,5,16.362,126.23006112598,40.026248,38.1174576,379.19620636,37.580592,-4.47388,0,326.9, -20.7, 28.8,,,0,0,1024,1024,1684,1645,0,0,100,94,324.3,-9.8,0,99,4.094,4.101,4.079,4.099,0,0,14.858,85.1,125.90197712598,39.698164,31,Sport,
30500,2025-08-04 09:24:44,43.5577958431037,-5.62118204516617,39.698164,,,125.90197712598,39.041996,38.1621964,390.16733532,404.64896308,23,5,16.362,126.23006112598,40.026248,38.1621964,390.16733532,38.02798,-3.131716,0,327.3, -22.3, 27.4,,,0,0,1024,1024,1684,1656,0,0,100,96,324.3,-9.8,0,99,4.094,4.101,4.079,4.099,0,0,14.858,85.1,125.90197712598,39.698164,31,Sport,
30700,2025-08-04 09:24:44,43.5578289183905,-5.62118516795474,39.698164,,,125.90197712598,39.041996,38.5201068,402.02757192,416.74213932,23,5,16.441,126.23006112598,40.026248,38.5201068,402.02757192,38.475368,-2.013246,0,327.4, -22.9, 26.9,,,0,0,1024,1024,1684,1656,0,0,100,96,324.3,-9.8,0,98,4.099,4.102,4.077,4.095,0,0,12.918,85.28,125.90197712598,39.698164,31,Sport,
30900,2025-08-04 09:24:45,43.5578641264879,-5.62118769782897,39.37008,,,125.57389312598,39.041996,38.9451254,414.61287416,429.60631296,23,5,16.441,126.23006112598,40.026248,38.9451254,414.61287416,38.922756,-1.11847,0,327.3, -22.9, 27,,,0,0,1024,1024,1684,1642,0,0,100,94,324.3,-9.8,0,98,4.099,4.102,4.077,4.095,0,0,12.918,85.28,125.57389312598,39.37008,31,Sport,
31100,2025-08-04 09:24:45,43.5578966284917,-5.62118845865336,39.37008,,,125.57389312598,39.041996,39.370144,426.14174592,441.46654956,23,5,16.441,126.23006112598,40.026248,39.370144,426.14174592,39.370144,-0.223694,0,327.4, -22.7, 27.3,,,0,0,1024,1024,1684,1542,0,0,100,78,324.3,-9.8,0,98,4.099,4.102,4.077,4.095,0,0,12.918,85.28,125.57389312598,39.37008,31,Sport,
31300,2025-08-04 09:24:45,43.5579292720635,-5.6211882942867,39.37008,,,125.57389312598,39.041996,39.593838,437.67717936,453.37599876,23,5,16.441,126.23006112598,40.026248,39.593838,437.67717936,39.593838,0.447388,0,327.3, -22.9, 27.3,,,0,0,1024,1024,1684,1302,0,0,100,42,324.3,-9.8,0,98,4.099,4.102,4.077,4.095,0,0,12.918,85.28,125.57389312598,39.37008,31,Sport,
31500,2025-08-04 09:24:45,43.5579543349053,-5.62118701213673,39.37008,,,125.57389312598,39.041996,39.817532,446.47639224,462.52626152,23,5,16.441,126.23006112598,40.026248,39.817532,446.47639224,39.817532,0.894776,0,327.4, -26.8, 23.3,,,0,0,1024,1024,1684,1229,0,0,100,31,324.3,-9.8,0,98,4.099,4.102,4.077,4.095,0,0,12.918,85.28,125.57389312598,39.37008,31,Sport,
31700,2025-08-04 09:24:45,43.5579863119994,-5.6211857587829,39.37008,,,125.57389312598,39.041996,40.26492,457.74935848,474.19949024,23,5,16.272,126.23006112598,40.026248,40.26492,457.74935848,40.26492,0.894776,0,328.2, -31.4, 16.6,,,0,0,1024,1024,1684,1229,0,0,100,31,324.3,-9.8,0,98,4.067,4.071,4.047,4.068,0,0,16.353,85.28,125.57389312598,39.37008,31,Sport,
31900,2025-08-04 09:24:46,43.5580212086735,-5.62118503909711,39.37008,,,125.57389312598,39.041996,40.712308,470.10828276,486.93243028,23,5,16.272,126.23006112598,40.026248,40.712308,470.10828276,40.712308,0.223694,0,329.5, -33.2, 10.3,,,0,0,1024,1024,1483,1044,0,0,70,3,324.3,-9.8,0,98,4.067,4.071,4.047,4.068,0,0,16.353,85.28,125.57389312598,39.37008,31,Sport,
32100,2025-08-04 09:24:46,43.5580576705508,-5.62118558995366,39.37008,,,125.57389312598,39.041996,40.712308,483.11681336,500.23623648,23,5,16.272,126.23006112598,40.026248,40.712308,483.11681336,40.712308,-0.894776,0,330.1, -31.9, 7.6,,,0,0,1024,1024,1024,1024,0,0,0,0,324.3,-9.8,0,98,4.067,4.071,4.047,4.068,0,0,16.353,85.28,125.57389312598,39.37008,31,Sport,
32300,2025-08-04 09:24:46,43.558090839469,-5.62118757025687,39.37008,,,125.57389312598,39.041996,40.5333528,495.04922844,512.34909776,23,5,16.272,126.23006112598,40.026248,40.712308,495.04922844,40.488614,-2.013246,-0.894776,331.5, -11, 5,,,0,0,1024,1024,1156,1024,0,0,20,0,324.3,-9.8,0,98,4.067,4.071,4.047,4.068,0,0,16.353,85.28,125.57389312598,39.37008,31,Sport,
32500,2025-08-04 09:24:46,43.5581232337769,-5.62119061393747,39.698164,,,125.90197712598,39.041996,38.5648456,506.77166976,524.196211,23,5,16.272,126.23006112598,40.026248,40.712308,506.77166976,38.475368,-2.460634,-1.342164,332, 9.8, -11.5,,,0,0,1024,1024,1253,1024,0,0,35,0,324.3,-9.8,0,98,4.067,4.071,4.047,4.068,0,0,16.353,85.28,125.90197712598,39.698164,31,Sport,
32700,2025-08-04 09:24:46,43.5581529453612,-5.62119428122418,40.354332,,,126.55814512598,39.041996,35.0528498,517.57547588,535.07875728,23,5,16.18,126.55814512598,40.354332,40.712308,517.57547588,34.896264,-3.35541,-0.894776,328.9, 21.7, -22.7,,,0,0,1024,1024,1134,1024,0,0,17,0,324.3,-9.8,0,98,4.062,4.082,4.075,4.108,0,0,18.305,85.46,126.55814512598,40.354332,31,Sport,
32900,2025-08-04 09:24:47,43.5581791265681,-5.62119915675285,40.354332,,,126.55814512598,39.041996,31.5855928,527.18833708,544.7178652,23,5,16.18,126.55814512598,40.354332,40.712308,527.18833708,31.31716,-4.026492,0,327.4, 26, -21.3,,,0,0,1024,1024,1097,1024,0,0,11,0,324.3,-9.8,0,98,4.062,4.082,4.075,4.108,0,0,18.305,85.46,126.55814512598,40.354332,31,Sport,
33100,2025-08-04 09:24:47,43.5582018289447,-5.62120418156625,40.354332,,,126.55814512598,39.041996,27.626209,535.56760244,553.10697308,23,5,16.18,126.55814512598,40.354332,40.712308,535.56760244,27.290668,-4.250186,0.223694,328, 31.4, -13.5,,,0,0,1024,1024,1123,1024,0,0,15,0,324.3,-9.8,0,98,4.062,4.082,4.075,4.108,0,0,18.305,85.46,126.55814512598,40.354332,31,Sport,
33300,2025-08-04 09:24:47,43.5582202602002,-5.62120925105338,40.354332,,,126.55814512598,39.041996,23.823411,542.42455804,559.96392868,23,5,16.18,126.55814512598,40.354332,40.712308,542.42455804,23.48787,-4.026492,0.223694,330.5, 32.5, -6.5,,,0,0,1024,1024,1123,1024,0,0,15,0,324.3,-9.8,0,98,4.062,4.082,4.075,4.108,0,0,18.305,85.46,126.55814512598,40.354332,31,Sport,
33500,2025-08-04 09:24:47,43.5582373850496,-5.62121355934025,40.354332,,,126.55814512598,39.041996,20.3785234,548.77298344,566.31563492,23,5,16.18,126.55814512598,40.354332,40.712308,548.77298344,20.13246,-3.131716,0.223694,331.7, 32.8, -2.9,,,0,0,1024,1024,1079,1024,0,0,8,0,324.3,-9.8,0,98,4.062,4.082,4.075,4.108,0,0,18.305,85.46,126.55814512598,40.354332,31,Sport,
33700,2025-08-04 09:24:47,43.5582510464122,-5.6212170324206,40.354332,,,126.55814512598,39.041996,17.3586544,553.8386004,571.38125188,23,5,16.629,126.55814512598,40.354332,40.712308,553.8386004,17.224438,-2.23694,0,332, 27.5, -1.5,,,0,0,1024,1024,1116,1024,0,0,14,0,324.3,-9.8,0,98,4.159,4.163,4.14,4.161,0,0,6.546,86,126.55814512598,40.354332,31,Sport,
33900,2025-08-04 09:24:48,43.5582636389029,-5.62121928382999,40.026248,,,126.23006112598,39.041996,15.0769756,558.45802312,576.0170788,24,5,16.629,126.55814512598,40.354332,40.712308,558.45802312,14.987498,-1.565858,0,332, 18.2, -0.9,,,0,0,1024,1024,1099,1024,0,0,11,0,324.3,-9.9,0,98,4.159,4.163,4.14,4.161,0,0,6.546,86,126.23006112598,40.026248,31,Sport,
34100,2025-08-04 09:24:48,43.558274638361,-5.62122091858672,40.354332,,,126.55814512598,39.041996,13.6900728,562.47377128,580.052512,24,5,16.629,126.55814512598,40.354332,40.712308,562.47377128,13.645334,-1.11847,0.223694,332, 12.3, -2.4,,,0,0,1024,1024,1112,1024,0,0,13,0,324.3,-10.2,0,98,4.159,4.163,4.14,4.161,0,0,6.546,86,126.55814512598,40.354332,31,Sport,
34300,2025-08-04 09:24:48,43.5582815279185,-5.62122173530578,40.354332,,,126.55814512598,39.041996,12.5716028,564.98033304,582.57547796,24,5,16.629,126.55814512598,40.354332,40.712308,564.98033304,12.526864,-1.11847,0,332.1, 8.7, -2.6,,,0,0,1024,1024,1109,1024,0,0,13,0,324.3,-10.4,0,98,4.159,4.163,4.14,4.161,0,0,6.546,86,126.55814512598,40.354332,31,Sport,
34500,2025-08-04 09:24:48,43.5582913640674,-5.62122334765137,40.354332,,,126.55814512598,39.041996,11.4531328,568.57941452,586.1876828,24,5,16.629,126.55814512598,40.354332,40.712308,568.57941452,11.408394,-1.11847,0,332.4, 6.5, -1.1,,,0,0,1024,1024,1121,1024,0,0,15,0,324.3,-11,0,98,4.159,4.163,4.14,4.161,0,0,6.546,86,126.55814512598,40.354332,31,Sport,
34700,2025-08-04 09:24:48,43.5583011126286,-5.62122508610779,40.354332,,,126.55814512598,39.041996,10.6030956,572.15553012,589.77364092,24,5,16.638,126.55814512598,40.354332,40.712308,572.15553012,10.513618,-1.342164,0,332.3, 5.2, -0.4,,,0,0,1024,1024,1450,1024,0,0,65,0,324.3,-12.4,0,98,4.161,4.163,4.143,4.162,0,0,6.777,86.18,126.55814512598,40.354332,31,Sport,
34900,2025-08-04 09:24:49,43.5583113805453,-5.62122718364965,40.354332,,,126.55814512598,39.041996,9.9096442,575.93833864,593.56301112,24,5,16.638,126.55814512598,40.354332,40.712308,575.93833864,9.842536,-1.11847,0,332.1, 1.7, 0.1,,,0,0,1024,1024,1465,1024,0,0,67,0,324.3,-13.3,0,98,4.161,4.163,4.143,4.162,0,0,6.777,86.18,126.55814512598,40.354332,31,Sport,
35100,2025-08-04 09:24:49,43.5583195847415,-5.62122893657744,40.354332,,,126.55814512598,39.041996,9.7083196,578.96327312,596.59122644,24,5,16.638,126.55814512598,40.354332,40.712308,578.96327312,9.618842,-1.342164,0,332, -12.3, 0,,,0,0,1024,1024,1497,1024,0,0,72,0,324.3,-13.6,0,98,4.161,4.163,4.143,4.162,0,0,6.777,86.18,126.55814512598,40.354332,31,Sport,
35300,2025-08-04 09:24:49,43.5583282534622,-5.6212313388758,40.354332,,,126.55814512598,39.041996,10.4912486,582.18833884,599.81629216,24,5,16.638,126.55814512598,40.354332,40.712308,582.18833884,10.289924,-2.013246,0,331.9, -21.2, -0.1,,,0,0,1024,1024,1543,1024,0,0,79,0,324.3,-13.6,0,98,4.161,4.163,4.143,4.162,0,0,6.777,86.18,126.55814512598,40.354332,31,Sport,
35500,2025-08-04 09:24:49,43.5583373046155,-5.62123442445727,40.354332,,,126.55814512598,39.041996,11.7663044,585.58728908,603.21852324,24,5,16.638,126.55814512598,40.354332,40.712308,585.58728908,11.408394,-2.908022,0,332, -24.4, 0.1,,,0,0,1024,1024,1560,1024,0,0,81,0,324.3,-13.6,0,98,4.161,4.163,4.143,4.162,0,0,6.777,86.18,126.55814512598,40.354332,31,Sport,
35700,2025-08-04 09:24:49,43.5583475008531,-5.62123864555833,40.354332,,,126.55814512598,39.041996,13.3769012,589.45868028,607.1030378,24,5,16.628,126.55814512598,40.354332,40.712308,589.45868028,12.750558,-4.026492,0,331.9, -26.8, 0.6,,,0,0,1024,1024,1627,1024,0,0,91,0,324.3,-13.6,0,98,4.146,4.147,4.125,4.146,0,0,7.278,86.36,126.55814512598,40.354332,31,Sport,
35900,2025-08-04 09:24:50,43.5583585336214,-5.62124387950814,40.354332,,,126.55814512598,39.041996,15.1440838,593.67784052,611.35828728,24,5,16.628,126.55814512598,40.354332,40.712308,593.67784052,14.316416,-4.921268,0,331.8, -28.4, 0.9,,,0,0,1024,1024,1620,1024,0,0,90,0,324.3,-13.6,0,98,4.146,4.147,4.125,4.146,0,0,7.278,86.36,126.55814512598,40.354332,31,Sport,
36100,2025-08-04 09:24:50,43.5583709562793,-5.62125027441249,40.354332,,,126.55814512598,39.041996,16.7099418,598.46130524,616.19752628,24,5,16.628,126.55814512598,40.354332,40.712308,598.46130524,15.65858,-5.816044,0,331.8, -29.7, 0.9,,,0,0,1024,1024,1602,1024,0,0,88,0,324.3,-13.6,0,98,4.146,4.147,4.125,4.146,0,0,7.278,86.36,126.55814512598,40.354332,31,Sport,
36300,2025-08-04 09:24:50,43.5583848473794,-5.62125786617784,40.354332,,,126.55814512598,39.041996,18.566602,603.83204032,621.64700152,24,5,16.628,126.55814512598,40.354332,40.712308,603.83204032,17.224438,-6.934514,0,332, -29.8, 0.8,,,0,0,1024,1024,1614,1024,0,0,89,0,324.3,-13.6,0,98,4.146,4.147,4.125,4.146,0,0,7.278,86.36,126.55814512598,40.354332,31,Sport,
36500,2025-08-04 09:24:50,43.5583984918852,-5.62126552342655,40.354332,,,126.55814512598,39.041996,20.1548294,609.1207544,627.02101744,24,5,16.628,126.55814512598,40.354332,40.712308,609.1207544,18.566602,-7.82929,0,332, -28.5, 0.7,,,0,0,1024,1024,1609,1024,0,0,89,0,324.3,-13.6,0,98,4.146,4.147,4.125,4.146,0,0,7.278,86.36,126.55814512598,40.354332,31,Sport,
36700,2025-08-04 09:24:50,43.5584148453006,-5.62127513559453,40.354332,,,126.55814512598,39.041996,21.7430568,615.485584,633.50723812,24,5,16.514,126.55814512598,40.354332,40.712308,615.485584,19.908766,-8.724066,0,331.7, -28.1, 1.3,,,0,0,1024,1024,1588,1024,0,0,85,0,324.3,-16.5,0,98,4.127,4.13,4.109,4.129,0,0,9.632,86.36,126.55814512598,40.354332,31,Sport,
36900,2025-08-04 09:24:51,43.5584327452839,-5.62128571575602,40.354332,,,126.55814512598,39.041996,23.040482,622.457369,640.61025672,24,5,16.514,126.55814512598,40.354332,40.712308,622.457369,21.027236,-9.395148,0,331.8, -27.7, 1.2,,,0,0,1024,1024,1589,1024,0,0,86,0,324.3,-20.5,0,98,4.127,4.13,4.109,4.129,0,0,9.632,86.36,126.55814512598,40.354332,31,Sport,
37100,2025-08-04 09:24:51,43.5584506022342,-5.62129673294381,40.354332,,,126.55814512598,39.041996,24.3155378,629.44227736,647.74936456,24,5,16.514,126.55814512598,40.354332,40.712308,629.44227736,22.145706,-10.06623,0,331.7, -27.1, 1.2,,,0,0,1024,1024,1589,1024,0,0,86,0,324.3,-22.1,0,98,4.127,4.13,4.109,4.129,0,0,9.632,86.36,126.55814512598,40.354332,31,Sport,
37300,2025-08-04 09:24:51,43.558469013352,-5.62130808584796,40.354332,,,126.55814512598,39.041996,25.4116384,636.647002,655.10500784,24,5,16.514,126.55814512598,40.354332,40.712308,636.647002,23.040482,-10.737312,0,331.7, -26.9, 1.3,,,0,0,1024,1024,1573,1024,0,0,83,0,324.3,-22.2,0,98,4.127,4.13,4.109,4.129,0,0,9.632,86.36,126.55814512598,40.354332,31,Sport,
37500,2025-08-04 09:24:51,43.5584882689586,-5.6213204594124,40.354332,,,126.55814512598,39.041996,26.2169368,644.21589988,662.85435192,24,5,16.514,126.55814512598,40.354332,40.712308,644.21589988,23.711564,-11.1847,0,331.8, -26.7, 1.6,,,0,0,1024,1024,1572,1024,0,0,83,0,324.3,-22.2,0,98,4.127,4.13,4.109,4.129,0,0,9.632,86.36,126.55814512598,40.354332,31,Sport,
37700,2025-08-04 09:24:51,43.558507764857,-5.62133298794648,40.354332,,,126.55814512598,39.041996,27.3130374,651.88322296,670.7021212,24,5,16.514,126.55814512598,40.354332,40.712308,651.88322296,24.60634,-11.855782,0,331.6, -26.1, 2,,,0,0,1024,1024,1570,1024,0,0,83,0,324.3,-22.2,0,98,4.127,4.13,4.109,4.129,0,0,9.632,86.36,126.55814512598,40.354332,31,Sport,
37900,2025-08-04 09:24:52,43.5585279780272,-5.62134633576913,40.354332,,,126.55814512598,39.041996,28.1183358,659.85566416,678.87797448,24,5,16.483,126.55814512598,40.354332,40.712308,659.85566416,25.277422,-12.30317,0,331.7, -25.9, 2.2,,,0,0,1024,1024,1566,1024,0,0,82,0,324.3,-22.2,0,98,4.122,4.124,4.102,4.124,0,0,10.804,86.36,126.55814512598,40.354332,31,Sport,
38100,2025-08-04 09:24:52,43.5585486324339,-5.6213599372939,40.026248,,,126.23006112598,39.041996,28.9012648,668.00855156,687.22771228,24,5,16.483,126.55814512598,40.354332,40.712308,668.00855156,25.948504,-12.750558,0,331.6, -25.3, 2,,,0,0,1024,1024,1569,1024,0,0,83,0,324.3,-22.2,0,98,4.122,4.124,4.102,4.124,0,0,10.804,86.36,126.23006112598,40.026248,31,Sport,
38500,2025-08-04 09:24:52,43.5585910979817,-5.62138841270498,40.026248,,,126.23006112598,39.041996,30.422384,684.81301404,704.45212228,24,5,16.483,126.55814512598,40.354332,40.712308,684.81301404,27.290668,-13.42164,0,331.7, -25, 1.6,,,0,0,1024,1024,1572,1024,0,0,83,0,324.3,-22.2,0,98,4.122,4.124,4.102,4.124,0,0,10.804,86.36,126.23006112598,40.026248,31,Sport,
38700,2025-08-04 09:24:52,43.5586135714455,-5.62140371064896,40.026248,,,126.23006112598,39.041996,30.9145108,693.72705632,713.59582336,24,5,16.483,126.55814512598,40.354332,40.712308,693.72705632,27.738056,-13.645334,0,331.7, -25, 1.5,,,0,0,1024,1024,1562,1024,0,0,82,0,324.3,-23.4,0,98,4.122,4.124,4.102,4.124,0,0,10.804,86.36,126.23006112598,40.026248,31,Sport,
38900,2025-08-04 09:24:53,43.5586365892146,-5.62141945733374,40.026248,,,126.23006112598,39.041996,31.5184846,702.8707574,722.96918324,24,5,16.465,126.55814512598,40.354332,40.712308,702.8707574,28.185444,-14.092722,0,331.7, -24.8, 1.7,,,0,0,1024,1024,1560,1024,0,0,81,0,324.3,-25.3,0,98,4.121,4.124,4.101,4.121,0,0,11.048,86.54,126.23006112598,40.026248,31,Sport,
39100,2025-08-04 09:24:53,43.5586595932766,-5.62143539751098,40.026248,,,126.23006112598,39.041996,32.0106114,712.02758184,732.36222816,24,5,16.465,126.55814512598,40.354332,40.712308,712.02758184,28.632832,-14.316416,0,331.8, -24.7, 1.6,,,0,0,1024,1024,1560,1024,0,0,81,0,324.3,-26.2,0,98,4.121,4.124,4.101,4.121,0,0,11.048,86.54,126.23006112598,40.026248,31,Sport,
39300,2025-08-04 09:24:53,43.5586823355347,-5.62145122212221,40.026248,,,126.23006112598,39.041996,32.323783,721.08926192,741.65356704,24,5,16.465,126.55814512598,40.354332,40.712308,721.08926192,28.856526,-14.54011,0,332, -25, 1.9,,,0,0,1024,1024,1563,1024,0,0,82,0,324.3,-26.2,0,98,4.121,4.124,4.101,4.121,0,0,11.048,86.54,126.23006112598,40.026248,31,Sport,
39500,2025-08-04 09:24:53,43.5587057355922,-5.62146751453019,40.026248,,,126.23006112598,39.041996,32.8159098,730.41997088,751.21721564,24,5,16.465,126.55814512598,40.354332,40.712308,730.41997088,29.303914,-14.763804,0,331.9, -25.3, 1.8,,,0,0,1024,1024,1601,1024,0,0,87,0,324.3,-26.2,0,98,4.121,4.124,4.101,4.121,0,0,11.048,86.54,126.23006112598,40.026248,31,Sport,
39700,2025-08-04 09:24:53,43.558729966559,-5.62148436091614,40.026248,,,126.23006112598,39.041996,33.3080366,740.08860636,761.11550992,24,5,16.465,126.55814512598,40.354332,40.712308,740.08860636,29.751302,-14.987498,0,331.9, -25.2, 1.7,,,0,0,1024,1024,1642,1024,0,0,94,0,324.3,-26.2,0,98,4.121,4.124,4.101,4.121,0,0,11.048,86.54,126.23006112598,40.026248,31,Sport,
39900,2025-08-04 09:24:54,43.5587542878839,-5.62150141726519,40.026248,,,126.23006112598,39.041996,33.7106858,749.80645444,771.06957848,24,5,16.45,126.55814512598,40.354332,40.712308,749.80645444,29.974996,-15.434886,0,331.9, -26.5, 1.8,,,0,0,1024,1024,1640,1024,0,0,93,0,324.3,-26.2,0,98,4.119,4.121,4.099,4.118,0,0,11.161,86.54,126.23006112598,40.026248,31,Sport,
40100,2025-08-04 09:24:54,43.5587790353307,-5.62151883311184,40.026248,,,126.23006112598,39.041996,34.4041372,759.70802956,781.20409324,24,5,16.45,126.55814512598,40.354332,40.712308,759.70802956,30.646078,-15.65858,0,331.6, -27.7, 2,,,0,0,1024,1024,1639,1024,0,0,93,0,324.3,-26.2,0,98,4.119,4.121,4.099,4.118,0,0,11.161,86.54,126.23006112598,40.026248,31,Sport,
40300,2025-08-04 09:24:54,43.5588036535302,-5.62153626429992,40.026248,,,126.23006112598,39.041996,34.9186334,769.56695376,791.29923792,24,5,16.45,126.55814512598,40.354332,40.712308,769.56695376,31.093466,-15.882274,0,331.6, -28.5, 2.1,,,0,0,1024,1024,1639,1024,0,0,93,0,324.3,-26.2,0,98,4.119,4.121,4.099,4.118,0,0,11.161,86.54,126.23006112598,40.026248,31,Sport,
40500,2025-08-04 09:24:54,43.5588291100503,-5.62155428840264,39.698164,,,125.90197712598,39.041996,35.5226072,779.77036616,801.7388708,24,5,16.45,126.55814512598,40.354332,40.712308,779.77036616,31.540854,-16.329662,0,331.6, -29, 2.1,,,0,0,1024,1024,1636,1024,0,0,93,0,324.3,-26.2,0,98,4.119,4.121,4.099,4.118,0,0,11.161,86.54,125.90197712598,39.698164,31,Sport,
40700,2025-08-04 09:24:54,43.5588556910831,-5.62157323336974,39.698164,,,125.90197712598,39.041996,36.2160586,790.43965784,812.65422548,24,5,16.45,126.55814512598,40.354332,40.712308,790.43965784,32.211936,-16.553356,0,331.5, -29.2, 2.1,,,0,0,1024,1024,1631,1024,0,0,92,0,324.3,-26.2,0,98,4.119,4.121,4.099,4.118,0,0,11.161,86.54,125.90197712598,39.698164,31,Sport,
40900,2025-08-04 09:24:55,43.5588812963346,-5.621591594548,39.698164,,,125.90197712598,39.041996,36.8200324,800.73165292,823.18244104,24,5,16.382,126.55814512598,40.354332,40.712308,800.73165292,32.659324,-17.000744,0,331.4, -29, 2.7,,,0,0,1024,1024,1627,1024,0,0,91,0,324.3,-26.2,0,98,4.095,4.096,4.073,4.095,0,0,12.167,86.72,125.90197712598,39.698164,31,Sport,
41100,2025-08-04 09:24:55,43.5589078923183,-5.62161059751053,39.698164,,,125.90197712598,39.041996,37.3121592,811.42391048,834.11091908,24,5,16.382,126.55814512598,40.354332,40.712308,811.42391048,33.106712,-17.224438,0,331.5, -28.4, 2.7,,,0,0,1024,1024,1625,1024,0,0,91,0,324.3,-26.2,0,98,4.095,4.096,4.073,4.095,0,0,12.167,86.72,125.90197712598,39.698164,31,Sport,
41300,2025-08-04 09:24:55,43.5589341992319,-5.62162939887229,39.698164,,,125.90197712598,39.041996,37.6253308,822.00461948,844.91800604,24,5,16.382,126.55814512598,40.354332,40.712308,822.00461948,33.330406,-17.448132,0,331.4, -28.2, 2.8,,,0,0,1024,1024,1625,1024,0,0,91,0,324.3,-26.2,0,98,4.095,4.096,4.073,4.095,0,0,12.167,86.72,125.90197712598,39.698164,31,Sport,
41500,2025-08-04 09:24:55,43.5589614879678,-5.62164903139588,39.698164,,,125.90197712598,39.041996,37.8266554,832.99543348,856.14832136,24,5,16.382,126.55814512598,40.354332,40.712308,832.99543348,33.5541,-17.448132,0,331.4, -28.9, 3,,,0,0,1024,1024,1618,1024,0,0,90,0,324.3,-26.2,0,98,4.095,4.096,4.073,4.095,0,0,12.167,86.72,125.90197712598,39.698164,31,Sport,
41700,2025-08-04 09:24:55,43.5589897039719,-5.62166941545139,39.698164,,,125.90197712598,39.041996,38.1174576,844.37666744,867.7657758,24,5,16.382,126.55814512598,40.354332,40.712308,844.37666744,33.777794,-17.671826,0,331.2, -29.3, 3.3,,,0,0,1024,1024,1615,1024,0,0,90,0,324.3,-26.2,0,98,4.095,4.096,4.073,4.095,0,0,12.167,86.72,125.90197712598,39.698164,31,Sport,
41900,2025-08-04 09:24:56,43.5590175472934,-5.62168953388195,39.698164,,,125.90197712598,39.041996,38.6319538,855.6102636,879.23559244,24,5,16.342,126.55814512598,40.354332,40.712308,855.6102636,34.225182,-17.89552,0,331.2, -29.1, 3.5,,,0,0,1024,1024,1611,1024,0,0,89,0,324.3,-26.2,0,98,4.089,4.091,4.068,4.081,0,0,13.861,86.54,125.90197712598,39.698164,31,Sport,
42100,2025-08-04 09:24:56,43.5590454723085,-5.62170973004988,39.698164,,,125.90197712598,39.041996,38.922756,866.88651068,890.73821748,24,5,16.342,126.55814512598,40.354332,40.712308,866.88651068,34.448876,-18.119214,0,331.3, -28.7, 3.7,,,0,0,1024,1024,1615,1024,0,0,90,0,324.3,-26.2,0,98,4.089,4.091,4.068,4.081,0,0,13.861,86.54,125.90197712598,39.698164,31,Sport,
