time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
281900,2025-07-30 08:23:38,43.5637235138889,-5.6232778769906,-96.456696,,,-9.925210619444,23.950132,0,2623.99286612,2808.78617912,29,5,15.868,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.6, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-90,0,78,3.963,3.969,3.969,3.968,0,0,8.584,96.62,-9.925210619444,-96.456696,38,Tripod,
282100,2025-07-30 08:23:38,43.5637235314338,-5.62327776558582,-96.456696,,,-9.925210619444,23.622048,0,2623.99286612,2808.81898752,29,5,15.868,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.8, -3.2,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.963,3.969,3.969,3.968,0,0,8.584,96.62,-9.925210619444,-96.456696,38,Tripod,
282300,2025-07-30 08:23:38,43.5637236153207,-5.62327774723934,-96.456696,,,-9.925210619444,23.293964,0,2624.02239368,2808.84851508,29,5,15.868,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.7, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.963,3.969,3.969,3.968,0,0,8.584,96.62,-9.925210619444,-96.456696,38,Tripod,
282500,2025-07-30 08:23:39,43.5637236235449,-5.62327774837433,-96.456696,,,-9.925210619444,22.96588,0,2624.02239368,2808.85179592,29,5,15.868,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.9, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.963,3.969,3.969,3.968,0,0,8.584,96.62,-9.925210619444,-96.456696,38,Tripod,
282700,2025-07-30 08:23:39,43.5637236504106,-5.62327783178621,-96.456696,,,-9.925210619444,22.96588,0,2624.03879788,2808.8747618,29,5,15.868,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.7, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.963,3.969,3.969,3.968,0,0,8.584,96.62,-9.925210619444,-96.456696,38,Tripod,
282900,2025-07-30 08:23:39,43.5637236471209,-5.62327782743561,-96.456696,,,-9.925210619444,22.96588,0,2624.03879788,2808.87804264,29,5,15.866,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.5, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.963,3.968,3.968,3.968,0,0,8.55,96.62,-9.925210619444,-96.456696,38,Tripod,
283100,2025-07-30 08:23:39,43.5637237041421,-5.62327783481239,-96.456696,,,-9.925210619444,22.96588,0,2624.05848292,2808.89772768,29,5,15.866,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.4, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.963,3.968,3.968,3.968,0,0,8.55,96.62,-9.925210619444,-96.456696,38,Tripod,
283300,2025-07-30 08:23:39,43.5637237266216,-5.62327783405582,-96.456696,,,-9.925210619444,22.96588,0,2624.0650446,2808.9075702,29,5,15.866,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.3, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-90,0,78,3.963,3.968,3.968,3.968,0,0,8.55,96.62,-9.925210619444,-96.456696,38,Tripod,
283500,2025-07-30 08:23:40,43.5637237617115,-5.62327791255005,-96.456696,,,-9.925210619444,22.96588,0,2624.08472964,2808.93053608,29,5,15.866,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.3, -2.3,0,0,1024,1024,1024,1684,0,0,0,100,351.4,-90,0,78,3.963,3.968,3.968,3.968,0,0,8.55,96.62,-9.925210619444,-96.456696,38,Tripod,
283700,2025-07-30 08:23:40,43.5637237671944,-5.62327798083063,-96.456696,,,-9.925210619444,22.96588,0,2624.09129132,2808.95022112,29,5,15.866,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.4, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.963,3.968,3.968,3.968,0,0,8.55,96.62,-9.925210619444,-96.456696,38,Tripod,
283900,2025-07-30 08:23:40,43.5637238187327,-5.62327797439747,-96.456696,,,-9.925210619444,22.96588,0,2624.10769552,2808.96662532,29,5,15.862,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.4, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.961,3.968,3.967,3.968,0,0,8.65,96.62,-9.925210619444,-96.456696,38,Tripod,
284100,2025-07-30 08:23:40,43.5637238565641,-5.62327767422736,-96.456696,,,-9.925210619444,22.96588,0.223694,2624.10113384,2809.04864632,29,5,15.862,134.75983338056,48.228348,32.994865,2664.08473092,0,0.223694,0,0.1, 0.4, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.961,3.968,3.967,3.968,0,0,8.65,96.62,-9.925210619444,-96.456696,38,Tripod,
284300,2025-07-30 08:23:40,43.5637239015231,-5.62327731410081,-96.456696,,,-9.925210619444,22.96588,0.223694,2624.09457216,2809.14379068,29,5,15.862,134.75983338056,48.228348,32.994865,2664.08473092,0,0.223694,0,0, 0.6, -4.2,0,0,1024,1024,680,1024,0,0,-52,0,351.4,-90,0,78,3.961,3.968,3.967,3.968,0,0,8.65,96.62,-9.925210619444,-96.456696,38,Tripod,
284500,2025-07-30 08:23:41,43.5637239525132,-5.62327709999206,-96.456696,,,-9.925210619444,22.96588,0,2624.097853,2809.20612664,29,5,15.862,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.9, -3.6,0,0,1024,1024,364,1024,0,0,-100,0,351.4,-90,0,78,3.961,3.968,3.967,3.968,0,0,8.65,96.62,-9.925210619444,-96.456696,38,Tripod,
284700,2025-07-30 08:23:41,43.5637240402379,-5.62327695246186,-96.456696,,,-9.925210619444,22.96588,0,2624.11753804,2809.25533924,29,5,15.862,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,359.9, 3.2, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-90,0,78,3.961,3.968,3.967,3.968,0,0,8.65,96.62,-9.925210619444,-96.456696,38,Tripod,
284900,2025-07-30 08:23:41,43.5637239130367,-5.62327691557961,-96.456696,,,-9.925210619444,23.293964,0.223694,2624.07160628,2809.301271,29,5,15.857,134.75983338056,48.228348,32.994865,2664.08473092,-0.223694,0,0,0, 4.2, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.96,3.966,3.966,3.966,0,0,8.708,96.62,-9.925210619444,-96.456696,38,Tripod,
285100,2025-07-30 08:23:41,43.5637235703612,-5.6232770699198,-96.456696,,,-9.925210619444,23.622048,0.447388,2623.96005772,2809.43578544,29,5,15.857,134.75983338056,48.228348,32.994865,2664.08473092,-0.447388,0,0,0, -0.2, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.96,3.966,3.966,3.966,0,0,8.708,96.62,-9.925210619444,-96.456696,38,Tripod,
285300,2025-07-30 08:23:42,43.5637232326207,-5.62327708599681,-96.456696,,,-9.925210619444,23.950132,0.223694,2623.84194748,2809.55717652,29,5,15.857,134.75983338056,48.228348,32.994865,2664.08473092,-0.223694,0,0,0, -1.8, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-90,0,78,3.96,3.966,3.966,3.966,0,0,8.708,96.62,-9.925210619444,-96.456696,38,Tripod,
285500,2025-07-30 08:23:42,43.5637230440123,-5.62327707729633,-96.456696,,,-9.925210619444,23.950132,0,2623.77633068,2809.62607416,29,5,15.857,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, -1.1, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.96,3.966,3.966,3.966,0,0,8.708,96.62,-9.925210619444,-96.456696,38,Tripod,
285700,2025-07-30 08:23:42,43.5637229540945,-5.62327706878519,-96.456696,,,-9.925210619444,23.950132,0,2623.74352228,2809.65888256,29,5,15.857,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, -0.3, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.96,3.966,3.966,3.966,0,0,8.708,96.62,-9.925210619444,-96.456696,38,Tripod,
285900,2025-07-30 08:23:42,43.5637229486117,-5.62327705611261,-96.456696,,,-9.925210619444,23.950132,0,2623.74024144,2809.6621634,29,5,15.856,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0, -2,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.96,3.966,3.966,3.965,0,0,8.712,96.62,-9.925210619444,-96.456696,38,Tripod,
286100,2025-07-30 08:23:42,43.563722952998,-5.62327701242042,-96.456696,,,-9.925210619444,23.622048,0,2623.7369606,2809.67528676,29,5,15.856,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-90,0,78,3.96,3.966,3.966,3.965,0,0,8.712,96.62,-9.925210619444,-96.456696,38,Tripod,
286300,2025-07-30 08:23:43,43.5637230648473,-5.62327690650055,-96.78478,,,-10.253294619444,23.622048,0,2623.769769,2809.72449936,29,5,15.856,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.4, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-90,0,78,3.96,3.966,3.966,3.965,0,0,8.712,96.62,-10.253294619444,-96.78478,38,Tripod,
286500,2025-07-30 08:23:43,43.563723087875,-5.62327689136942,-96.456696,,,-9.925210619444,23.622048,0,2623.77633068,2809.73434188,29,5,15.856,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.5, -2.5,0,0,1024,1024,1015,1024,0,0,-1,0,351.4,-90,0,78,3.96,3.966,3.966,3.965,0,0,8.712,96.62,-9.925210619444,-96.456696,38,Tripod,
286700,2025-07-30 08:23:43,43.5637230988406,-5.62327695208406,-96.456696,,,-9.925210619444,23.950132,0,2623.7861732,2809.75074608,29,5,15.856,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.5, -2.4,0,0,1024,1024,687,1535,0,0,-51,77,351.4,-90,0,78,3.96,3.966,3.966,3.965,0,0,8.712,96.62,-9.925210619444,-96.456696,38,Tripod,
286900,2025-07-30 08:23:43,43.563723093906,-5.62327695284063,-96.456696,,,-9.925210619444,23.950132,0,2623.78289236,2809.75074608,29,5,15.854,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.3, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-90,0,78,3.96,3.966,3.966,3.966,0,0,8.698,96.8,-9.925210619444,-96.456696,38,Tripod,
287100,2025-07-30 08:23:43,43.5637230648471,-5.62327695170478,-96.456696,,,-9.925210619444,24.278216,0,2623.77304984,2809.76386944,29,5,15.854,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.8, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-90,0,78,3.96,3.966,3.966,3.966,0,0,8.698,96.8,-9.925210619444,-96.456696,38,Tripod,
287300,2025-07-30 08:23:43,43.563723007826,-5.62327679017741,-96.456696,,,-9.925210619444,24.278216,0,2623.74352228,2809.8098012,29,5,15.854,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.2, -1.9,0,0,1024,1024,793,1684,0,0,-35,100,351.4,-89.9,0,78,3.96,3.966,3.966,3.966,0,0,8.698,96.8,-9.925210619444,-96.456696,38,Tripod,
287500,2025-07-30 08:23:44,43.5637229864431,-5.62327659725155,-96.456696,,,-9.925210619444,24.6063,0,2623.72383724,2809.86229464,29,5,15.854,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0, -2.9,0,0,1024,1024,1024,1122,0,0,0,15,351.4,-89.9,0,78,3.96,3.966,3.966,3.966,0,0,8.698,96.8,-9.925210619444,-96.456696,38,Tripod,
287700,2025-07-30 08:23:44,43.5637229464186,-5.62327641075667,-96.456696,,,-9.925210619444,24.6063,0,2623.69759052,2809.91150724,29,5,15.854,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.6, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.96,3.966,3.966,3.966,0,0,8.698,96.8,-9.925210619444,-96.456696,38,Tripod,
287900,2025-07-30 08:23:44,43.5637229020079,-5.62327599085838,-96.456696,,,-9.925210619444,24.934384,0.223694,2623.65165876,2810.02633664,29,5,15.855,134.75983338056,48.228348,32.994865,2664.08473092,0,0.223694,0,0, 0.3, -0.8,0,0,1024,1024,1023,1407,0,0,-0,58,351.4,-90,0,78,3.959,3.965,3.966,3.966,0,0,8.653,96.8,-9.925210619444,-96.456696,38,Tripod,
288100,2025-07-30 08:23:44,43.5637228482764,-5.62327548982024,-96.456696,,,-9.925210619444,24.934384,0.223694,2623.59916532,2810.15757024,29,5,15.855,134.75983338056,48.228348,32.994865,2664.08473092,0,0.223694,0,0, 0, -4,0,0,1024,1024,1024,1328,0,0,0,46,351.4,-90,0,78,3.959,3.965,3.966,3.966,0,0,8.653,96.8,-9.925210619444,-96.456696,38,Tripod,
288300,2025-07-30 08:23:45,43.5637228011244,-5.62327513139704,-96.456696,,,-9.925210619444,24.934384,0.223694,2623.55979524,2810.25599544,29,5,15.855,134.75983338056,48.228348,32.994865,2664.08473092,0,0.223694,0,0, 0.2, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-90,0,78,3.959,3.965,3.966,3.966,0,0,8.653,96.8,-9.925210619444,-96.456696,38,Tripod,
288500,2025-07-30 08:23:45,43.5637227923518,-5.62327463924369,-96.456696,,,-9.925210619444,24.934384,0.447388,2623.523706,2810.38722904,29,5,15.855,134.75983338056,48.228348,32.994865,2664.08473092,0,0.447388,0,0, 0.3, -0.2,0,0,1024,1024,1024,1211,0,0,0,28,351.4,-89.9,0,78,3.959,3.965,3.966,3.966,0,0,8.653,96.8,-9.925210619444,-96.456696,38,Tripod,
288700,2025-07-30 08:23:45,43.5637228521145,-5.62327402434069,-96.456696,,,-9.925210619444,24.934384,0.447388,2623.50402096,2810.55127104,29,5,15.855,134.75983338056,48.228348,32.994865,2664.08473092,0,0.447388,0,0, 0.3, -3,0,0,1024,1024,1024,1684,0,0,0,100,351.4,-89.9,0,78,3.959,3.965,3.966,3.966,0,0,8.653,96.8,-9.925210619444,-96.456696,38,Tripod,
288900,2025-07-30 08:23:45,43.5637228625318,-5.62327347337119,-96.456696,,,-9.925210619444,24.6063,0.447388,2623.47121256,2810.695628,29,5,15.85,134.75983338056,48.228348,32.994865,2664.08473092,0,0.447388,0,0, 0.3, -0.8,0,0,1024,1024,1024,1038,0,0,0,2,351.4,-89.9,0,78,3.96,3.965,3.965,3.965,0,0,8.719,96.8,-9.925210619444,-96.456696,38,Tripod,
289100,2025-07-30 08:23:45,43.5637228789802,-5.6232729108573,-96.456696,,,-9.925210619444,24.6063,0.447388,2623.441685,2810.8432658,29,5,15.85,134.75983338056,48.228348,32.994865,2664.08473092,0,0.447388,0,0, 0.5, 0.3,0,0,1024,1024,1024,1684,0,0,0,100,351.4,-89.9,0,78,3.96,3.965,3.965,3.965,0,0,8.719,96.8,-9.925210619444,-96.456696,38,Tripod,
289300,2025-07-30 08:23:45,43.5637228521144,-5.62327208279608,-96.456696,,,-9.925210619444,24.6063,0.671082,2623.3760682,2811.06308208,29,5,15.85,134.75983338056,48.228348,32.994865,2664.08473092,0,0.671082,0,0, 0.1, -1.2,0,0,1024,1024,1024,1684,0,0,0,100,351.4,-89.9,0,78,3.96,3.965,3.965,3.965,0,0,8.719,96.8,-9.925210619444,-96.456696,38,Tripod,
289500,2025-07-30 08:23:46,43.5637228323763,-5.62327115826359,-96.456696,,,-9.925210619444,24.6063,0.671082,2623.30717056,2811.30914508,29,5,15.85,134.75983338056,48.228348,32.994865,2664.08473092,0,0.671082,0,0, 0.2, 1,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-90,0,78,3.96,3.965,3.965,3.965,0,0,8.719,96.8,-9.925210619444,-96.456696,38,Tripod,
289700,2025-07-30 08:23:46,43.5637228488248,-5.62327003834905,-96.456696,,,-9.925210619444,24.934384,0.894776,2623.23827292,2811.60442068,29,5,15.85,134.75983338056,48.228348,32.994865,2664.08473092,0,0.894776,0,0, 0.3, -2.2,0,0,1024,1024,1024,1684,0,0,0,100,351.4,-90,0,78,3.96,3.965,3.965,3.965,0,0,8.719,96.8,-9.925210619444,-96.456696,38,Tripod,
289900,2025-07-30 08:23:46,43.5637228937838,-5.62326886491021,-96.456696,,,-9.925210619444,24.934384,0.894776,2623.17593696,2811.91610048,29,5,15.849,134.75983338056,48.228348,32.994865,2664.08473092,0,0.894776,0,0, 0.1, -3.9,0,0,1024,1024,1024,1684,0,0,0,100,351.4,-90,0,78,3.958,3.965,3.965,3.965,0,0,8.719,96.8,-9.925210619444,-96.456696,38,Tripod,
290100,2025-07-30 08:23:46,43.5637229140701,-5.62326788685435,-96.456696,,,-9.925210619444,24.278216,0.671082,2623.12016268,2812.172006,29,5,15.849,134.75983338056,48.228348,32.994865,2664.08473092,0,0.671082,0,0, 0.3, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-90,0,78,3.958,3.965,3.965,3.965,0,0,8.719,96.8,-9.925210619444,-96.456696,38,Tripod,
290300,2025-07-30 08:23:46,43.563723005633,-5.62326676221532,-96.456696,,,-9.925210619444,23.950132,0.894776,2623.07751176,2812.47384328,29,5,15.849,134.75983338056,48.228348,32.994865,2664.08473092,0,0.894776,0,0, 0.3, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.958,3.965,3.965,3.965,0,0,8.719,96.8,-9.925210619444,-96.456696,38,Tripod,
290500,2025-07-30 08:23:47,43.5637230538816,-5.62326535990701,-96.456696,,,-9.925210619444,23.950132,1.11847,2623.00205244,2812.8445782,29,5,15.849,134.75983338056,48.228348,32.994865,2664.08473092,0,1.11847,0,0.1, 0.2, -5,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.958,3.965,3.965,3.965,0,0,8.719,96.8,-9.925210619444,-96.456696,38,Tripod,
290700,2025-07-30 08:23:47,43.5637231487341,-5.62326418609209,-96.456696,,,-9.925210619444,23.950132,0.671082,2622.95940152,2813.156258,29,5,15.849,134.75983338056,48.228348,32.994865,2664.08473092,0,0.671082,0,0, 0.5, -8.2,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.958,3.965,3.965,3.965,0,0,8.719,96.8,-9.925210619444,-96.456696,38,Tripod,
290900,2025-07-30 08:23:47,43.5637232205588,-5.62326350026478,-96.456696,,,-9.925210619444,23.622048,0.223694,2622.93971648,2813.33998504,29,5,15.852,134.75983338056,48.228348,32.994865,2664.08473092,0,0.223694,0,0, 0.5, -5.9,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.957,3.964,3.963,3.963,0,0,8.613,96.98,-9.925210619444,-96.456696,38,Tripod,
291100,2025-07-30 08:23:47,43.5637232084966,-5.6232631713476,-96.456696,,,-9.925210619444,23.622048,0,2622.91346976,2813.42528688,29,5,15.852,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.1, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.957,3.964,3.963,3.963,0,0,8.613,96.98,-9.925210619444,-96.456696,38,Tripod,
291300,2025-07-30 08:23:47,43.563723205207,-5.6232630158725,-96.456696,,,-9.925210619444,23.293964,0,2622.9003464,2813.4679378,29,5,15.852,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.2, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.957,3.964,3.963,3.963,0,0,8.613,96.98,-9.925210619444,-96.456696,38,Tripod,
291500,2025-07-30 08:23:48,43.5637231805344,-5.62326306278073,-96.456696,,,-9.925210619444,23.293964,0,2622.89378472,2813.48106116,29,5,15.852,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.4, -2.7,0,0,1024,1024,1024,1041,0,0,0,3,351.4,-90,0,78,3.957,3.964,3.963,3.963,0,0,8.613,96.98,-9.925210619444,-96.456696,38,Tripod,
291700,2025-07-30 08:23:48,43.5637231662791,-5.62326307204899,-96.456696,,,-9.925210619444,23.293964,0,2622.89050388,2813.48762284,29,5,15.852,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.3, -2.4,0,0,1024,1024,1024,1684,0,0,0,100,351.4,-90,0,78,3.957,3.964,3.963,3.963,0,0,8.613,96.98,-9.925210619444,-96.456696,38,Tripod,
291900,2025-07-30 08:23:48,43.5637230483988,-5.62326312500889,-96.456696,,,-9.925210619444,23.293964,0,2622.85441464,2813.5335546,29,5,15.847,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.2, -1.8,0,0,1024,1024,1024,1453,0,0,0,65,351.4,-90,0,78,3.958,3.965,3.965,3.964,0,0,8.723,96.98,-9.925210619444,-96.456696,38,Tripod,
292100,2025-07-30 08:23:48,43.5637230127606,-5.62326308472048,-96.456696,,,-9.925210619444,22.96588,0,2622.83801044,2813.5499588,29,5,15.847,134.75983338056,48.228348,32.994865,2664.08473092,0,0,0,0, 0.5, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-90,0,78,3.958,3.965,3.965,3.964,0,0,8.723,96.98,-9.925210619444,-96.456696,38,Tripod,
292300,2025-07-30 08:23:48,43.5637229365497,-5.62326274464001,-96.456696,,,-9.925210619444,22.96588,0.223694,2622.78879784,2813.64510316,29,5,15.847,134.75983338056,48.228348,32.994865,2664.08473092,0,0.223694,0,0, 0.5, 0.9,0,0,1024,1024,1024,1463,0,0,0,67,351.4,-89.9,0,78,3.958,3.965,3.965,3.964,0,0,8.723,96.98,-9.925210619444,-96.456696,38,Tripod,
292500,2025-07-30 08:23:49,43.563722929422,-5.62326215678213,-96.456696,,,-9.925210619444,22.96588,0.447388,2622.74614692,2813.79930264,29,5,15.847,134.75983338056,48.228348,32.994865,2664.08473092,0,0.447388,0,0, 0.6, -2.6,0,0,1024,1024,1024,1684,0,0,0,100,351.4,-89.9,0,78,3.958,3.965,3.965,3.964,0,0,8.723,96.98,-9.925210619444,-96.456696,38,Tripod,
292700,2025-07-30 08:23:49,43.5637229096839,-5.62326150613401,-96.456696,,,-9.925210619444,22.637796,0.447388,2622.69693432,2813.97318716,29,5,15.847,134.75983338056,48.228348,32.994865,2664.08473092,0,0.447388,0,0, 0.7, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.958,3.965,3.965,3.964,0,0,8.723,96.98,-9.925210619444,-96.456696,38,Tripod,
292900,2025-07-30 08:23:49,43.5637229151667,-5.62326079533206,-96.456696,,,-9.925210619444,22.637796,0.671082,2622.65100256,2814.16019504,29,5,15.848,134.75983338056,48.228348,32.994865,2664.08473092,0,0.671082,0,0, 0.7, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-90,0,78,3.956,3.963,3.963,3.962,0,0,8.573,96.98,-9.925210619444,-96.456696,38,Tripod,
293100,2025-07-30 08:23:49,43.5637229815086,-5.62325981519789,-96.456696,,,-9.925210619444,22.309712,0.671082,2622.61163248,2814.4193814,29,5,15.848,134.75983338056,48.228348,32.994865,2664.08473092,0,0.671082,0,0, 0.8, -4.4,0,0,1024,1024,364,1234,0,0,-100,32,351.4,-90,0,78,3.956,3.963,3.963,3.962,0,0,8.573,96.98,-9.925210619444,-96.456696,38,Tripod,
293300,2025-07-30 08:23:49,43.5637230028915,-5.62325906808703,-96.456696,,,-9.925210619444,22.309712,0.447388,2622.56898156,2814.61951264,29,5,15.848,134.75983338056,48.228348,32.994865,2664.08473092,0,0.447388,0,0, 0.9, -5.2,0,0,1024,1024,416,1032,0,0,-92,1,351.4,-90,0,78,3.956,3.963,3.963,3.962,0,0,8.573,96.98,-9.925210619444,-96.456696,38,Tripod,
293500,2025-07-30 08:23:50,43.5637230182433,-5.62325858407276,-96.456696,,,-9.925210619444,22.309712,0.223694,2622.54273484,2814.7474654,29,5,15.848,134.75983338056,48.228348,32.994865,2664.08473092,0,0.223694,0,359.9, 4.2, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-90,0,78,3.956,3.963,3.963,3.962,0,0,8.573,96.98,-9.925210619444,-96.456696,38,Tripod,
293700,2025-07-30 08:23:50,43.5637228104449,-5.62325821392227,-96.456696,,,-9.925210619444,22.309712,0.4921268,2622.44430964,2814.86885648,29,5,15.848,134.75983338056,48.228348,32.994865,2664.08473092,-0.447388,0.223694,0,0, 3.9, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.956,3.963,3.963,3.962,0,0,8.573,96.98,-9.925210619444,-96.456696,38,Tripod,
293900,2025-07-30 08:23:50,43.5637223959446,-5.62325791640006,-96.456696,,,-9.925210619444,22.309712,0.4921268,2622.28026764,2815.03946016,29,5,15.84,134.75983338056,48.228348,32.994865,2664.08473092,-0.447388,0.223694,0,0.1, -0.7, -3.2,0,0,1024,1024,401,1024,0,0,-94,0,351.4,-89.9,0,78,3.955,3.962,3.962,3.961,0,0,8.73,96.98,-9.925210619444,-96.456696,38,Tripod,
294100,2025-07-30 08:23:50,43.5637219896692,-5.62325767846024,-96.456696,,,-9.925210619444,21.981628,0.223694,2622.11950648,2815.20022132,29,5,15.84,134.75983338056,48.228348,32.994865,2664.08473092,-0.223694,0,0,0, -1.2, -3.1,0,0,1024,1024,879,1024,0,0,-22,0,351.4,-90,0,78,3.955,3.962,3.962,3.961,0,0,8.73,96.98,-9.925210619444,-96.456696,38,Tripod,
294300,2025-07-30 08:23:50,43.5637216075176,-5.62325753225277,-96.456696,,,-9.925210619444,23.622048,0.223694,2621.97514952,2815.34457828,29,5,15.84,134.75983338056,48.228348,32.994865,2664.08473092,-0.223694,0,0,0, 2, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-90,0,78,3.955,3.962,3.962,3.961,0,0,8.73,96.98,-9.925210619444,-96.456696,38,Tripod,
294500,2025-07-30 08:23:51,43.5637211985001,-5.62325738982832,-96.456696,,,-9.925210619444,23.622048,0.447388,2621.82095004,2815.49877776,29,5,15.84,134.75983338056,48.228348,32.994865,2664.08473092,-0.447388,0,0,0, 1, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,351.4,-89.9,0,78,3.955,3.962,3.962,3.961,0,0,8.73,96.98,-9.925210619444,-96.456696,38,Tripod,
